,serial_number,x,y,z,tags,imagePath
0,20UPGM22601020,22.0,20.2,7.855396000000001,Jig,/nas/PreProduction/Module/20UPGM22601020/ASSEMBLY/Module_20UPGM22601020_ASSEMBLY_Size/Img9352.jpg
1,20UPGM22601020,22.0,-20.2,7.856595999999998,Jig,/nas/PreProduction/Module/20UPGM22601020/ASSEMBLY/Module_20UPGM22601020_ASSEMBLY_Size/Img9353.jpg
2,20UPGM22601020,-22.0,-20.2,7.843996,Jig,/nas/PreProduction/Module/20UPGM22601020/ASSEMBLY/Module_20UPGM22601020_ASSEMBLY_Size/Img9354.jpg
3,20UPGM22601020,-22.0,20.2,8.050696000000004,JJig,/nas/PreProduction/Module/20UPGM22601020/ASSEMBLY/Module_20UPGM22601020_ASSEMBLY_Size/Img9355.jpg
4,20UPGM22601020,-5.7,7.8,8.430196000000004,Pickup1,/nas/PreProduction/Module/20UPGM22601020/ASSEMBLY/Module_20UPGM22601020_ASSEMBLY_Size/Img9356.jpg
5,20UPGM22601020,-10.4,-11.200000000000001,8.411496,Pickup2,/nas/PreProduction/Module/20UPGM22601020/ASSEMBLY/Module_20UPGM22601020_ASSEMBLY_Size/Img9357.jpg
6,20UPGM22601020,9.9,-8.8,8.423995999999999,Pickup3,/nas/PreProduction/Module/20UPGM22601020/ASSEMBLY/Module_20UPGM22601020_ASSEMBLY_Size/Img9358.jpg
7,20UPGM22601020,10.0,9.700000000000001,8.433196000000004,Pickup4,/nas/PreProduction/Module/20UPGM22601020/ASSEMBLY/Module_20UPGM22601020_ASSEMBLY_Size/Img9359.jpg
8,20UPGM22601020,18.900000000000002,19.900000000000002,8.429495999999999,FmarkTR,/nas/PreProduction/Module/20UPGM22601020/ASSEMBLY/Module_20UPGM22601020_ASSEMBLY_Size/Img9360.jpg
9,20UPGM22601020,18.900000000000002,-18.7,8.420696000000003,FmarkBR,/nas/PreProduction/Module/20UPGM22601020/ASSEMBLY/Module_20UPGM22601020_ASSEMBLY_Size/Img9361.jpg
10,20UPGM22601020,-18.7,-18.7,8.402796000000002,FmarkBL,/nas/PreProduction/Module/20UPGM22601020/ASSEMBLY/Module_20UPGM22601020_ASSEMBLY_Size/Img9362.jpg
11,20UPGM22601020,-18.7,19.900000000000002,8.427296000000002,FmarkTL,/nas/PreProduction/Module/20UPGM22601020/ASSEMBLY/Module_20UPGM22601020_ASSEMBLY_Size/Img9363.jpg
12,20UPGM22601020,20.8,20.8,8.018996,AsicFmarkTR,/nas/PreProduction/Module/20UPGM22601020/ASSEMBLY/Module_20UPGM22601020_ASSEMBLY_Size/Img9364.jpg
13,20UPGM22601020,20.8,-19.400000000000002,8.025595999999998,AsicFmarkBR,/nas/PreProduction/Module/20UPGM22601020/ASSEMBLY/Module_20UPGM22601020_ASSEMBLY_Size/Img9365.jpg
14,20UPGM22601020,-20.900000000000002,-19.5,8.004396000000002,AsicFmarkBL,/nas/PreProduction/Module/20UPGM22601020/ASSEMBLY/Module_20UPGM22601020_ASSEMBLY_Size/Img9366.jpg
15,20UPGM22601020,-20.900000000000002,20.8,7.843796000000002,AsicFmarkTL,/nas/PreProduction/Module/20UPGM22601020/ASSEMBLY/Module_20UPGM22601020_ASSEMBLY_Size/Img9367.jpg
16,20UPGM22601020,-10.200000000000001,-18.2,10.061095999999997,HVCapacitor,/nas/PreProduction/Module/20UPGM22601020/ASSEMBLY/Module_20UPGM22601020_ASSEMBLY_Size/Img9368.jpg
17,20UPGM22601020,-9.6,-18.2,10.061095999999997,HVCapacitor,/nas/PreProduction/Module/20UPGM22601020/ASSEMBLY/Module_20UPGM22601020_ASSEMBLY_Size/Img9369.jpg
18,20UPGM22601020,-9.200000000000001,-18.2,10.062896,HVCapacitor,/nas/PreProduction/Module/20UPGM22601020/ASSEMBLY/Module_20UPGM22601020_ASSEMBLY_Size/Img9370.jpg
19,20UPGM22601020,-8.6,-18.2,10.066696000000004,HVCapacitor,/nas/PreProduction/Module/20UPGM22601020/ASSEMBLY/Module_20UPGM22601020_ASSEMBLY_Size/Img9371.jpg
20,20UPGM22601020,-8.0,-18.2,10.107595999999997,HVCapacitor,/nas/PreProduction/Module/20UPGM22601020/ASSEMBLY/Module_20UPGM22601020_ASSEMBLY_Size/Img9372.jpg
21,20UPGM22601020,-3.0,-15.5,9.751996,Connector,/nas/PreProduction/Module/20UPGM22601020/ASSEMBLY/Module_20UPGM22601020_ASSEMBLY_Size/Img9373.jpg
22,20UPGM22601020,-0.0,-15.5,9.762495999999999,Connector,/nas/PreProduction/Module/20UPGM22601020/ASSEMBLY/Module_20UPGM22601020_ASSEMBLY_Size/Img9374.jpg
23,20UPGM22601020,3.0,-15.5,9.758696000000004,Connector,/nas/PreProduction/Module/20UPGM22601020/ASSEMBLY/Module_20UPGM22601020_ASSEMBLY_Size/Img9375.jpg
24,20UPGM22601020,20.8,19.5,8.022796000000003,AsicR,/nas/PreProduction/Module/20UPGM22601020/ASSEMBLY/Module_20UPGM22601020_ASSEMBLY_Size/Img9376.jpg
25,20UPGM22601020,20.8,5.1000000000000005,8.018196000000003,AsicR,/nas/PreProduction/Module/20UPGM22601020/ASSEMBLY/Module_20UPGM22601020_ASSEMBLY_Size/Img9377.jpg
26,20UPGM22601020,20.8,-9.9,8.022095999999998,AsicR,/nas/PreProduction/Module/20UPGM22601020/ASSEMBLY/Module_20UPGM22601020_ASSEMBLY_Size/Img9378.jpg
27,20UPGM22601020,20.8,-18.6,8.024595999999997,AsicR,/nas/PreProduction/Module/20UPGM22601020/ASSEMBLY/Module_20UPGM22601020_ASSEMBLY_Size/Img9379.jpg
28,20UPGM22601020,18.0,-19.7,8.182495999999999,SensorB,/nas/PreProduction/Module/20UPGM22601020/ASSEMBLY/Module_20UPGM22601020_ASSEMBLY_Size/Img9380.jpg
29,20UPGM22601020,11.1,-19.7,8.179996,SensorB,/nas/PreProduction/Module/20UPGM22601020/ASSEMBLY/Module_20UPGM22601020_ASSEMBLY_Size/Img9381.jpg
30,20UPGM22601020,-8.9,-19.7,8.169996,SensorB,/nas/PreProduction/Module/20UPGM22601020/ASSEMBLY/Module_20UPGM22601020_ASSEMBLY_Size/Img9382.jpg
31,20UPGM22601020,-18.3,-19.7,8.169896000000001,SensorB,/nas/PreProduction/Module/20UPGM22601020/ASSEMBLY/Module_20UPGM22601020_ASSEMBLY_Size/Img9383.jpg
32,20UPGM22601020,-20.8,-18.7,8.005896000000002,AsicL,/nas/PreProduction/Module/20UPGM22601020/ASSEMBLY/Module_20UPGM22601020_ASSEMBLY_Size/Img9384.jpg
33,20UPGM22601020,-20.8,-10.0,8.005896000000002,AsicL,/nas/PreProduction/Module/20UPGM22601020/ASSEMBLY/Module_20UPGM22601020_ASSEMBLY_Size/Img9385.jpg
34,20UPGM22601020,-20.8,10.0,8.005495999999999,AsicL,/nas/PreProduction/Module/20UPGM22601020/ASSEMBLY/Module_20UPGM22601020_ASSEMBLY_Size/Img9386.jpg
35,20UPGM22601020,-20.8,19.5,8.007995999999999,AsicL,/nas/PreProduction/Module/20UPGM22601020/ASSEMBLY/Module_20UPGM22601020_ASSEMBLY_Size/Img9387.jpg
36,20UPGM22601020,-18.0,21.0,8.171296000000002,SensorT,/nas/PreProduction/Module/20UPGM22601020/ASSEMBLY/Module_20UPGM22601020_ASSEMBLY_Size/Img9388.jpg
37,20UPGM22601020,-10.1,21.0,8.167896,SensorT,/nas/PreProduction/Module/20UPGM22601020/ASSEMBLY/Module_20UPGM22601020_ASSEMBLY_Size/Img9389.jpg
38,20UPGM22601020,10.0,21.0,8.175696000000004,SensorT,/nas/PreProduction/Module/20UPGM22601020/ASSEMBLY/Module_20UPGM22601020_ASSEMBLY_Size/Img9390.jpg
39,20UPGM22601020,18.0,21.0,8.190196000000004,SensorT,/nas/PreProduction/Module/20UPGM22601020/ASSEMBLY/Module_20UPGM22601020_ASSEMBLY_Size/Img9391.jpg
40,20UPGM22601020,-19.400000000000002,-18.400000000000002,8.413595999999998,FlexL,/nas/PreProduction/Module/20UPGM22601020/ASSEMBLY/Module_20UPGM22601020_ASSEMBLY_Size/Img9392.jpg
41,20UPGM22601020,-19.400000000000002,-5.1000000000000005,8.422296000000003,FlexL,/nas/PreProduction/Module/20UPGM22601020/ASSEMBLY/Module_20UPGM22601020_ASSEMBLY_Size/Img9393.jpg
42,20UPGM22601020,-19.400000000000002,9.9,8.427595999999998,FlexL,/nas/PreProduction/Module/20UPGM22601020/ASSEMBLY/Module_20UPGM22601020_ASSEMBLY_Size/Img9394.jpg
43,20UPGM22601020,-19.400000000000002,18.7,8.431296000000001,FlexL,/nas/PreProduction/Module/20UPGM22601020/ASSEMBLY/Module_20UPGM22601020_ASSEMBLY_Size/Img9395.jpg
44,20UPGM22601020,-18.5,20.8,8.170995999999999,FlexT,/nas/PreProduction/Module/20UPGM22601020/ASSEMBLY/Module_20UPGM22601020_ASSEMBLY_Size/Img9396.jpg
45,20UPGM22601020,-10.5,20.8,8.167995999999999,FlexT,/nas/PreProduction/Module/20UPGM22601020/ASSEMBLY/Module_20UPGM22601020_ASSEMBLY_Size/Img9397.jpg
46,20UPGM22601020,10.5,20.8,8.176696000000003,FlexT,/nas/PreProduction/Module/20UPGM22601020/ASSEMBLY/Module_20UPGM22601020_ASSEMBLY_Size/Img9398.jpg
47,20UPGM22601020,18.5,20.8,8.191396000000001,FlexT,/nas/PreProduction/Module/20UPGM22601020/ASSEMBLY/Module_20UPGM22601020_ASSEMBLY_Size/Img9399.jpg
48,20UPGM22601020,19.5,18.7,8.440196000000004,FlexR,/nas/PreProduction/Module/20UPGM22601020/ASSEMBLY/Module_20UPGM22601020_ASSEMBLY_Size/Img9400.jpg
49,20UPGM22601020,19.5,10.700000000000001,8.441495999999999,FlexR,/nas/PreProduction/Module/20UPGM22601020/ASSEMBLY/Module_20UPGM22601020_ASSEMBLY_Size/Img9401.jpg
50,20UPGM22601020,19.5,-10.700000000000001,8.432696000000004,FlexR,/nas/PreProduction/Module/20UPGM22601020/ASSEMBLY/Module_20UPGM22601020_ASSEMBLY_Size/Img9402.jpg
51,20UPGM22601020,19.5,-18.7,8.432696000000004,FlexR,/nas/PreProduction/Module/20UPGM22601020/ASSEMBLY/Module_20UPGM22601020_ASSEMBLY_Size/Img9403.jpg
52,20UPGM22601020,18.0,-19.44,8.417796000000003,FlexB,/nas/PreProduction/Module/20UPGM22601020/ASSEMBLY/Module_20UPGM22601020_ASSEMBLY_Size/Img9404.jpg
53,20UPGM22601020,10.0,-19.44,8.427696000000005,FlexB,/nas/PreProduction/Module/20UPGM22601020/ASSEMBLY/Module_20UPGM22601020_ASSEMBLY_Size/Img9405.jpg
54,20UPGM22601020,-10.0,-19.44,8.426496,FlexB,/nas/PreProduction/Module/20UPGM22601020/ASSEMBLY/Module_20UPGM22601020_ASSEMBLY_Size/Img9406.jpg
55,20UPGM22601020,-18.0,-19.44,8.405296000000002,FlexB,/nas/PreProduction/Module/20UPGM22601020/ASSEMBLY/Module_20UPGM22601020_ASSEMBLY_Size/Img9407.jpg
0,20UPGM22601015,22.0,20.2,7.853396000000001,Jig,/nas/PreProduction/Module/20UPGM22601015/ASSEMBLY/20UPGM22601015_Assembly_Metrology_Size_-1_2/Img7656.jpg
1,20UPGM22601015,22.0,-20.2,8.089196000000003,JJig,/nas/PreProduction/Module/20UPGM22601015/ASSEMBLY/20UPGM22601015_Assembly_Metrology_Size_-1_2/Img7657.jpg
2,20UPGM22601015,-22.0,-20.2,7.844796000000002,Jig,/nas/PreProduction/Module/20UPGM22601015/ASSEMBLY/20UPGM22601015_Assembly_Metrology_Size_-1_2/Img7658.jpg
3,20UPGM22601015,-22.0,20.2,7.8459959999999995,Jig,/nas/PreProduction/Module/20UPGM22601015/ASSEMBLY/20UPGM22601015_Assembly_Metrology_Size_-1_2/Img7659.jpg
4,20UPGM22601015,-5.7,7.8,8.430095999999997,Pickup1,/nas/PreProduction/Module/20UPGM22601015/ASSEMBLY/20UPGM22601015_Assembly_Metrology_Size_-1_2/Img7660.jpg
5,20UPGM22601015,-10.4,-11.200000000000001,8.412595999999997,Pickup2,/nas/PreProduction/Module/20UPGM22601015/ASSEMBLY/20UPGM22601015_Assembly_Metrology_Size_-1_2/Img7661.jpg
6,20UPGM22601015,9.9,-8.8,8.418896,Pickup3,/nas/PreProduction/Module/20UPGM22601015/ASSEMBLY/20UPGM22601015_Assembly_Metrology_Size_-1_2/Img7662.jpg
7,20UPGM22601015,10.0,9.700000000000001,8.431595999999997,Pickup4,/nas/PreProduction/Module/20UPGM22601015/ASSEMBLY/20UPGM22601015_Assembly_Metrology_Size_-1_2/Img7663.jpg
8,20UPGM22601015,18.900000000000002,19.900000000000002,8.432396,FmarkTR,/nas/PreProduction/Module/20UPGM22601015/ASSEMBLY/20UPGM22601015_Assembly_Metrology_Size_-1_2/Img7664.jpg
9,20UPGM22601015,18.900000000000002,-18.7,8.433496,FmarkBR,/nas/PreProduction/Module/20UPGM22601015/ASSEMBLY/20UPGM22601015_Assembly_Metrology_Size_-1_2/Img7665.jpg
10,20UPGM22601015,-18.7,-18.7,8.401095999999997,FmarkBL,/nas/PreProduction/Module/20UPGM22601015/ASSEMBLY/20UPGM22601015_Assembly_Metrology_Size_-1_2/Img7666.jpg
11,20UPGM22601015,-18.7,19.900000000000002,8.420995999999999,FmarkTL,/nas/PreProduction/Module/20UPGM22601015/ASSEMBLY/20UPGM22601015_Assembly_Metrology_Size_-1_2/Img7667.jpg
12,20UPGM22601015,20.8,20.8,8.024296000000001,AsicFmarkTR,/nas/PreProduction/Module/20UPGM22601015/ASSEMBLY/20UPGM22601015_Assembly_Metrology_Size_-1_2/Img7668.jpg
13,20UPGM22601015,20.8,-19.400000000000002,8.015595999999999,AsicFmarkBR,/nas/PreProduction/Module/20UPGM22601015/ASSEMBLY/20UPGM22601015_Assembly_Metrology_Size_-1_2/Img7669.jpg
14,20UPGM22601015,-20.900000000000002,-19.5,8.005595999999997,AsicFmarkBL,/nas/PreProduction/Module/20UPGM22601015/ASSEMBLY/20UPGM22601015_Assembly_Metrology_Size_-1_2/Img7670.jpg
15,20UPGM22601015,-20.900000000000002,20.8,8.005595999999997,AsicFmarkTL,/nas/PreProduction/Module/20UPGM22601015/ASSEMBLY/20UPGM22601015_Assembly_Metrology_Size_-1_2/Img7671.jpg
16,20UPGM22601015,-10.200000000000001,-18.2,10.077396,HVCapacitor,/nas/PreProduction/Module/20UPGM22601015/ASSEMBLY/20UPGM22601015_Assembly_Metrology_Size_-1_2/Img7672.jpg
17,20UPGM22601015,-9.6,-18.2,10.068696000000005,HVCapacitor,/nas/PreProduction/Module/20UPGM22601015/ASSEMBLY/20UPGM22601015_Assembly_Metrology_Size_-1_2/Img7673.jpg
18,20UPGM22601015,-9.200000000000001,-18.2,10.068696000000005,HVCapacitor,/nas/PreProduction/Module/20UPGM22601015/ASSEMBLY/20UPGM22601015_Assembly_Metrology_Size_-1_2/Img7674.jpg
19,20UPGM22601015,-8.6,-18.2,10.078496,HVCapacitor,/nas/PreProduction/Module/20UPGM22601015/ASSEMBLY/20UPGM22601015_Assembly_Metrology_Size_-1_2/Img7675.jpg
20,20UPGM22601015,-8.0,-18.2,10.134396,HVCapacitor,/nas/PreProduction/Module/20UPGM22601015/ASSEMBLY/20UPGM22601015_Assembly_Metrology_Size_-1_2/Img7676.jpg
21,20UPGM22601015,-3.0,-15.5,9.736396000000001,Connector,/nas/PreProduction/Module/20UPGM22601015/ASSEMBLY/20UPGM22601015_Assembly_Metrology_Size_-1_2/Img7677.jpg
22,20UPGM22601015,-0.0,-15.5,9.737696000000003,Connector,/nas/PreProduction/Module/20UPGM22601015/ASSEMBLY/20UPGM22601015_Assembly_Metrology_Size_-1_2/Img7678.jpg
23,20UPGM22601015,3.0,-15.5,9.729896,Connector,/nas/PreProduction/Module/20UPGM22601015/ASSEMBLY/20UPGM22601015_Assembly_Metrology_Size_-1_2/Img7679.jpg
24,20UPGM22601015,20.8,19.5,8.021696000000004,AsicR,/nas/PreProduction/Module/20UPGM22601015/ASSEMBLY/20UPGM22601015_Assembly_Metrology_Size_-1_2/Img7680.jpg
25,20UPGM22601015,20.8,5.1000000000000005,8.013095999999997,AsicR,/nas/PreProduction/Module/20UPGM22601015/ASSEMBLY/20UPGM22601015_Assembly_Metrology_Size_-1_2/Img7681.jpg
26,20UPGM22601015,20.8,-9.9,8.013095999999997,AsicR,/nas/PreProduction/Module/20UPGM22601015/ASSEMBLY/20UPGM22601015_Assembly_Metrology_Size_-1_2/Img7682.jpg
27,20UPGM22601015,20.8,-18.6,8.014296000000002,AsicR,/nas/PreProduction/Module/20UPGM22601015/ASSEMBLY/20UPGM22601015_Assembly_Metrology_Size_-1_2/Img7683.jpg
28,20UPGM22601015,18.0,-19.7,8.181896,SensorB,/nas/PreProduction/Module/20UPGM22601015/ASSEMBLY/20UPGM22601015_Assembly_Metrology_Size_-1_2/Img7684.jpg
29,20UPGM22601015,11.1,-19.7,8.203696000000004,SensorB,/nas/PreProduction/Module/20UPGM22601015/ASSEMBLY/20UPGM22601015_Assembly_Metrology_Size_-1_2/Img7685.jpg
30,20UPGM22601015,-8.9,-19.7,8.168796000000002,SensorB,/nas/PreProduction/Module/20UPGM22601015/ASSEMBLY/20UPGM22601015_Assembly_Metrology_Size_-1_2/Img7686.jpg
31,20UPGM22601015,-18.3,-19.7,8.175696000000004,SensorB,/nas/PreProduction/Module/20UPGM22601015/ASSEMBLY/20UPGM22601015_Assembly_Metrology_Size_-1_2/Img7687.jpg
32,20UPGM22601015,-20.8,-18.7,8.005896000000002,AsicL,/nas/PreProduction/Module/20UPGM22601015/ASSEMBLY/20UPGM22601015_Assembly_Metrology_Size_-1_2/Img7688.jpg
33,20UPGM22601015,-20.8,-10.0,8.004996,AsicL,/nas/PreProduction/Module/20UPGM22601015/ASSEMBLY/20UPGM22601015_Assembly_Metrology_Size_-1_2/Img7689.jpg
34,20UPGM22601015,-20.8,10.0,8.004095999999999,AsicL,/nas/PreProduction/Module/20UPGM22601015/ASSEMBLY/20UPGM22601015_Assembly_Metrology_Size_-1_2/Img7690.jpg
35,20UPGM22601015,-20.8,19.5,8.006396,AsicL,/nas/PreProduction/Module/20UPGM22601015/ASSEMBLY/20UPGM22601015_Assembly_Metrology_Size_-1_2/Img7691.jpg
36,20UPGM22601015,-18.0,21.0,8.164995999999999,SensorT,/nas/PreProduction/Module/20UPGM22601015/ASSEMBLY/20UPGM22601015_Assembly_Metrology_Size_-1_2/Img7692.jpg
37,20UPGM22601015,-10.1,21.0,8.165696000000004,SensorT,/nas/PreProduction/Module/20UPGM22601015/ASSEMBLY/20UPGM22601015_Assembly_Metrology_Size_-1_2/Img7693.jpg
38,20UPGM22601015,10.0,21.0,8.171896,SensorT,/nas/PreProduction/Module/20UPGM22601015/ASSEMBLY/20UPGM22601015_Assembly_Metrology_Size_-1_2/Img7694.jpg
39,20UPGM22601015,18.0,21.0,8.179595999999998,SensorT,/nas/PreProduction/Module/20UPGM22601015/ASSEMBLY/20UPGM22601015_Assembly_Metrology_Size_-1_2/Img7695.jpg
40,20UPGM22601015,-19.400000000000002,-18.400000000000002,8.413595999999998,FlexL,/nas/PreProduction/Module/20UPGM22601015/ASSEMBLY/20UPGM22601015_Assembly_Metrology_Size_-1_2/Img7696.jpg
41,20UPGM22601015,-19.400000000000002,-5.1000000000000005,8.422896000000001,FlexL,/nas/PreProduction/Module/20UPGM22601015/ASSEMBLY/20UPGM22601015_Assembly_Metrology_Size_-1_2/Img7697.jpg
42,20UPGM22601015,-19.400000000000002,9.9,8.429196000000005,FlexL,/nas/PreProduction/Module/20UPGM22601015/ASSEMBLY/20UPGM22601015_Assembly_Metrology_Size_-1_2/Img7698.jpg
43,20UPGM22601015,-19.400000000000002,18.7,8.431595999999997,FlexL,/nas/PreProduction/Module/20UPGM22601015/ASSEMBLY/20UPGM22601015_Assembly_Metrology_Size_-1_2/Img7699.jpg
44,20UPGM22601015,-18.5,20.8,8.164995999999999,FlexT,/nas/PreProduction/Module/20UPGM22601015/ASSEMBLY/20UPGM22601015_Assembly_Metrology_Size_-1_2/Img7700.jpg
45,20UPGM22601015,-10.5,20.8,8.166095999999998,FlexT,/nas/PreProduction/Module/20UPGM22601015/ASSEMBLY/20UPGM22601015_Assembly_Metrology_Size_-1_2/Img7701.jpg
46,20UPGM22601015,10.5,20.8,8.171296000000002,FlexT,/nas/PreProduction/Module/20UPGM22601015/ASSEMBLY/20UPGM22601015_Assembly_Metrology_Size_-1_2/Img7702.jpg
47,20UPGM22601015,18.5,20.8,8.181896,FlexT,/nas/PreProduction/Module/20UPGM22601015/ASSEMBLY/20UPGM22601015_Assembly_Metrology_Size_-1_2/Img7703.jpg
48,20UPGM22601015,19.5,18.7,8.445196000000005,FlexR,/nas/PreProduction/Module/20UPGM22601015/ASSEMBLY/20UPGM22601015_Assembly_Metrology_Size_-1_2/Img7704.jpg
49,20UPGM22601015,19.5,10.700000000000001,8.437595999999997,FlexR,/nas/PreProduction/Module/20UPGM22601015/ASSEMBLY/20UPGM22601015_Assembly_Metrology_Size_-1_2/Img7705.jpg
50,20UPGM22601015,19.5,-10.700000000000001,8.421996,FlexR,/nas/PreProduction/Module/20UPGM22601015/ASSEMBLY/20UPGM22601015_Assembly_Metrology_Size_-1_2/Img7706.jpg
51,20UPGM22601015,19.5,-18.7,8.427396000000002,FlexR,/nas/PreProduction/Module/20UPGM22601015/ASSEMBLY/20UPGM22601015_Assembly_Metrology_Size_-1_2/Img7707.jpg
52,20UPGM22601015,18.0,-19.44,8.419896000000001,FlexB,/nas/PreProduction/Module/20UPGM22601015/ASSEMBLY/20UPGM22601015_Assembly_Metrology_Size_-1_2/Img7708.jpg
53,20UPGM22601015,10.0,-19.44,8.208696000000003,FlexB,/nas/PreProduction/Module/20UPGM22601015/ASSEMBLY/20UPGM22601015_Assembly_Metrology_Size_-1_2/Img7709.jpg
54,20UPGM22601015,-10.0,-19.44,8.170796000000003,FlexB,/nas/PreProduction/Module/20UPGM22601015/ASSEMBLY/20UPGM22601015_Assembly_Metrology_Size_-1_2/Img7710.jpg
55,20UPGM22601015,-18.0,-19.44,8.176095999999998,FlexB,/nas/PreProduction/Module/20UPGM22601015/ASSEMBLY/20UPGM22601015_Assembly_Metrology_Size_-1_2/Img7711.jpg
0,20UPGM22601016,22.0,20.2,7.853396000000001,Jig,/nas/PreProduction/Module/20UPGM22601016/ASSEMBLY/20UPGM22601016_Assembly_Metrology_Size_-1/Img8063.jpg
1,20UPGM22601016,22.0,-20.2,7.885796000000003,JJig,/nas/PreProduction/Module/20UPGM22601016/ASSEMBLY/20UPGM22601016_Assembly_Metrology_Size_-1/Img8064.jpg
2,20UPGM22601016,-22.0,-20.2,7.8445959999999975,Jig,/nas/PreProduction/Module/20UPGM22601016/ASSEMBLY/20UPGM22601016_Assembly_Metrology_Size_-1/Img8065.jpg
3,20UPGM22601016,-22.0,20.2,7.844796000000002,Jig,/nas/PreProduction/Module/20UPGM22601016/ASSEMBLY/20UPGM22601016_Assembly_Metrology_Size_-1/Img8066.jpg
4,20UPGM22601016,-5.7,7.8,8.426696000000003,Pickup1,/nas/PreProduction/Module/20UPGM22601016/ASSEMBLY/20UPGM22601016_Assembly_Metrology_Size_-1/Img8067.jpg
5,20UPGM22601016,-10.4,-11.200000000000001,8.411696000000005,Pickup2,/nas/PreProduction/Module/20UPGM22601016/ASSEMBLY/20UPGM22601016_Assembly_Metrology_Size_-1/Img8068.jpg
6,20UPGM22601016,9.9,-8.8,8.422796000000002,Pickup3,/nas/PreProduction/Module/20UPGM22601016/ASSEMBLY/20UPGM22601016_Assembly_Metrology_Size_-1/Img8069.jpg
7,20UPGM22601016,10.0,9.700000000000001,8.429896000000001,Pickup4,/nas/PreProduction/Module/20UPGM22601016/ASSEMBLY/20UPGM22601016_Assembly_Metrology_Size_-1/Img8070.jpg
8,20UPGM22601016,18.900000000000002,19.900000000000002,8.417496,FmarkTR,/nas/PreProduction/Module/20UPGM22601016/ASSEMBLY/20UPGM22601016_Assembly_Metrology_Size_-1/Img8071.jpg
9,20UPGM22601016,18.900000000000002,-18.7,8.414496,FmarkBR,/nas/PreProduction/Module/20UPGM22601016/ASSEMBLY/20UPGM22601016_Assembly_Metrology_Size_-1/Img8072.jpg
10,20UPGM22601016,-18.7,-18.7,8.403595999999999,FmarkBL,/nas/PreProduction/Module/20UPGM22601016/ASSEMBLY/20UPGM22601016_Assembly_Metrology_Size_-1/Img8073.jpg
11,20UPGM22601016,-18.7,19.900000000000002,8.417296000000002,FmarkTL,/nas/PreProduction/Module/20UPGM22601016/ASSEMBLY/20UPGM22601016_Assembly_Metrology_Size_-1/Img8074.jpg
12,20UPGM22601016,20.8,20.8,8.013995999999999,AsicFmarkTR,/nas/PreProduction/Module/20UPGM22601016/ASSEMBLY/20UPGM22601016_Assembly_Metrology_Size_-1/Img8075.jpg
13,20UPGM22601016,20.8,-19.400000000000002,8.014696000000004,AsicFmarkBR,/nas/PreProduction/Module/20UPGM22601016/ASSEMBLY/20UPGM22601016_Assembly_Metrology_Size_-1/Img8076.jpg
14,20UPGM22601016,-20.900000000000002,-19.5,8.003595999999998,AsicFmarkBL,/nas/PreProduction/Module/20UPGM22601016/ASSEMBLY/20UPGM22601016_Assembly_Metrology_Size_-1/Img8077.jpg
15,20UPGM22601016,-20.900000000000002,20.8,8.006095999999998,AsicFmarkTL,/nas/PreProduction/Module/20UPGM22601016/ASSEMBLY/20UPGM22601016_Assembly_Metrology_Size_-1/Img8078.jpg
16,20UPGM22601016,-10.200000000000001,-18.2,10.085396000000001,HVCapacitor,/nas/PreProduction/Module/20UPGM22601016/ASSEMBLY/20UPGM22601016_Assembly_Metrology_Size_-1/Img8079.jpg
17,20UPGM22601016,-9.6,-18.2,10.076696000000004,HVCapacitor,/nas/PreProduction/Module/20UPGM22601016/ASSEMBLY/20UPGM22601016_Assembly_Metrology_Size_-1/Img8080.jpg
18,20UPGM22601016,-9.200000000000001,-18.2,10.072896,HVCapacitor,/nas/PreProduction/Module/20UPGM22601016/ASSEMBLY/20UPGM22601016_Assembly_Metrology_Size_-1/Img8081.jpg
19,20UPGM22601016,-8.6,-18.2,10.067896000000001,HVCapacitor,/nas/PreProduction/Module/20UPGM22601016/ASSEMBLY/20UPGM22601016_Assembly_Metrology_Size_-1/Img8082.jpg
20,20UPGM22601016,-8.0,-18.2,10.101496,HVCapacitor,/nas/PreProduction/Module/20UPGM22601016/ASSEMBLY/20UPGM22601016_Assembly_Metrology_Size_-1/Img8083.jpg
21,20UPGM22601016,-3.0,-15.5,9.728496,Connector,/nas/PreProduction/Module/20UPGM22601016/ASSEMBLY/20UPGM22601016_Assembly_Metrology_Size_-1/Img8084.jpg
22,20UPGM22601016,-0.0,-15.5,9.733196000000003,Connector,/nas/PreProduction/Module/20UPGM22601016/ASSEMBLY/20UPGM22601016_Assembly_Metrology_Size_-1/Img8085.jpg
23,20UPGM22601016,3.0,-15.5,9.727396,Connector,/nas/PreProduction/Module/20UPGM22601016/ASSEMBLY/20UPGM22601016_Assembly_Metrology_Size_-1/Img8086.jpg
24,20UPGM22601016,20.8,19.5,8.015296000000003,AsicR,/nas/PreProduction/Module/20UPGM22601016/ASSEMBLY/20UPGM22601016_Assembly_Metrology_Size_-1/Img8087.jpg
25,20UPGM22601016,20.8,5.1000000000000005,8.011196000000004,AsicR,/nas/PreProduction/Module/20UPGM22601016/ASSEMBLY/20UPGM22601016_Assembly_Metrology_Size_-1/Img8088.jpg
26,20UPGM22601016,20.8,-9.9,8.012796000000002,AsicR,/nas/PreProduction/Module/20UPGM22601016/ASSEMBLY/20UPGM22601016_Assembly_Metrology_Size_-1/Img8089.jpg
