,serial_number,qc_stage,scan_num,scan_x,scan_y,scan_z,tags,image_path
1449,20UPGM22601072,MODULE_ASSEMBLY,001,-9.6,-18.2,10.085095999999998,HVCapacitor,/nas/PreProduction/Module/20UPGM22601072/ASSEMBLY/Module_20UPGM22601072_ASSEMBLY_PreProduction_Size_Front/Img33084.jpg
1450,20UPGM22601072,MODULE_ASSEMBLY,001,-9.200000000000001,-18.2,10.083796000000003,HVCapacitor,/nas/PreProduction/Module/20UPGM22601072/ASSEMBLY/Module_20UPGM22601072_ASSEMBLY_PreProduction_Size_Front/Img33085.jpg
1451,20UPGM22601072,MODULE_ASSEMBLY,001,-8.6,-18.2,10.084595999999998,HVCapacitor,/nas/PreProduction/Module/20UPGM22601072/ASSEMBLY/Module_20UPGM22601072_ASSEMBLY_PreProduction_Size_Front/Img33086.jpg
1452,20UPGM22601072,MODULE_ASSEMBLY,001,-8.0,-18.2,10.135196000000004,HVCapacitor,/nas/PreProduction/Module/20UPGM22601072/ASSEMBLY/Module_20UPGM22601072_ASSEMBLY_PreProduction_Size_Front/Img33087.jpg
1453,20UPGM22601072,MODULE_ASSEMBLY,001,-3.0,-15.200000000000001,9.766896000000001,Connector,/nas/PreProduction/Module/20UPGM22601072/ASSEMBLY/Module_20UPGM22601072_ASSEMBLY_PreProduction_Size_Front/Img33088.jpg
1454,20UPGM22601072,MODULE_ASSEMBLY,001,-0.0,-15.200000000000001,9.771396000000001,Connector,/nas/PreProduction/Module/20UPGM22601072/ASSEMBLY/Module_20UPGM22601072_ASSEMBLY_PreProduction_Size_Front/Img33089.jpg
1455,20UPGM22601072,MODULE_ASSEMBLY,001,3.0,-15.200000000000001,9.766696000000003,Connector,/nas/PreProduction/Module/20UPGM22601072/ASSEMBLY/Module_20UPGM22601072_ASSEMBLY_PreProduction_Size_Front/Img33090.jpg
1456,20UPGM22601072,MODULE_ASSEMBLY,001,20.8,19.5,8.012296000000003,AsicR,/nas/PreProduction/Module/20UPGM22601072/ASSEMBLY/Module_20UPGM22601072_ASSEMBLY_PreProduction_Size_Front/Img33091.jpg
1457,20UPGM22601072,MODULE_ASSEMBLY,001,20.8,5.1000000000000005,8.013296000000002,AsicR,/nas/PreProduction/Module/20UPGM22601072/ASSEMBLY/Module_20UPGM22601072_ASSEMBLY_PreProduction_Size_Front/Img33092.jpg
1458,20UPGM22601072,MODULE_ASSEMBLY,001,20.8,-9.9,8.013296000000002,AsicR,/nas/PreProduction/Module/20UPGM22601072/ASSEMBLY/Module_20UPGM22601072_ASSEMBLY_PreProduction_Size_Front/Img33093.jpg
1459,20UPGM22601072,MODULE_ASSEMBLY,001,20.8,-18.6,8.012896000000001,AsicR,/nas/PreProduction/Module/20UPGM22601072/ASSEMBLY/Module_20UPGM22601072_ASSEMBLY_PreProduction_Size_Front/Img33094.jpg
1460,20UPGM22601072,MODULE_ASSEMBLY,001,18.0,-19.7,8.177095999999997,SensorB,/nas/PreProduction/Module/20UPGM22601072/ASSEMBLY/Module_20UPGM22601072_ASSEMBLY_PreProduction_Size_Front/Img33095.jpg
1461,20UPGM22601072,MODULE_ASSEMBLY,001,11.1,-19.7,8.173296000000002,SensorB,/nas/PreProduction/Module/20UPGM22601072/ASSEMBLY/Module_20UPGM22601072_ASSEMBLY_PreProduction_Size_Front/Img33096.jpg
1462,20UPGM22601072,MODULE_ASSEMBLY,001,-8.9,-19.7,8.165996,SensorB,/nas/PreProduction/Module/20UPGM22601072/ASSEMBLY/Module_20UPGM22601072_ASSEMBLY_PreProduction_Size_Front/Img33097.jpg
1463,20UPGM22601072,MODULE_ASSEMBLY,001,-18.3,-19.7,8.167196000000004,SensorB,/nas/PreProduction/Module/20UPGM22601072/ASSEMBLY/Module_20UPGM22601072_ASSEMBLY_PreProduction_Size_Front/Img33098.jpg
1464,20UPGM22601072,MODULE_ASSEMBLY,001,-20.8,-18.7,7.995896000000001,AsicL,/nas/PreProduction/Module/20UPGM22601072/ASSEMBLY/Module_20UPGM22601072_ASSEMBLY_PreProduction_Size_Front/Img33099.jpg
1465,20UPGM22601072,MODULE_ASSEMBLY,001,-20.8,-10.0,7.997796000000002,AsicL,/nas/PreProduction/Module/20UPGM22601072/ASSEMBLY/Module_20UPGM22601072_ASSEMBLY_PreProduction_Size_Front/Img33100.jpg
1466,20UPGM22601072,MODULE_ASSEMBLY,001,-20.8,10.0,7.997796000000002,AsicL,/nas/PreProduction/Module/20UPGM22601072/ASSEMBLY/Module_20UPGM22601072_ASSEMBLY_PreProduction_Size_Front/Img33101.jpg
1467,20UPGM22601072,MODULE_ASSEMBLY,001,-20.8,19.5,8.001696000000004,AsicL,/nas/PreProduction/Module/20UPGM22601072/ASSEMBLY/Module_20UPGM22601072_ASSEMBLY_PreProduction_Size_Front/Img33102.jpg
1468,20UPGM22601072,MODULE_ASSEMBLY,001,-18.0,21.0,8.166896000000001,SensorT,/nas/PreProduction/Module/20UPGM22601072/ASSEMBLY/Module_20UPGM22601072_ASSEMBLY_PreProduction_Size_Front/Img33103.jpg
1469,20UPGM22601072,MODULE_ASSEMBLY,001,-10.1,21.0,8.166796000000001,SensorT,/nas/PreProduction/Module/20UPGM22601072/ASSEMBLY/Module_20UPGM22601072_ASSEMBLY_PreProduction_Size_Front/Img33104.jpg
1470,20UPGM22601072,MODULE_ASSEMBLY,001,10.0,21.0,8.171796000000002,SensorT,/nas/PreProduction/Module/20UPGM22601072/ASSEMBLY/Module_20UPGM22601072_ASSEMBLY_PreProduction_Size_Front/Img33105.jpg
1471,20UPGM22601072,MODULE_ASSEMBLY,001,18.0,21.0,8.175495999999999,SensorT,/nas/PreProduction/Module/20UPGM22601072/ASSEMBLY/Module_20UPGM22601072_ASSEMBLY_PreProduction_Size_Front/Img33106.jpg
1472,20UPGM22601072,MODULE_ASSEMBLY,001,-19.400000000000002,-18.400000000000002,8.426296000000002,FlexL,/nas/PreProduction/Module/20UPGM22601072/ASSEMBLY/Module_20UPGM22601072_ASSEMBLY_PreProduction_Size_Front/Img33107.jpg
1473,20UPGM22601072,MODULE_ASSEMBLY,001,-19.400000000000002,-5.1000000000000005,8.435495999999999,FlexL,/nas/PreProduction/Module/20UPGM22601072/ASSEMBLY/Module_20UPGM22601072_ASSEMBLY_PreProduction_Size_Front/Img33108.jpg
1474,20UPGM22601072,MODULE_ASSEMBLY,001,-19.400000000000002,9.9,8.437095999999999,FlexL,/nas/PreProduction/Module/20UPGM22601072/ASSEMBLY/Module_20UPGM22601072_ASSEMBLY_PreProduction_Size_Front/Img33109.jpg
1475,20UPGM22601072,MODULE_ASSEMBLY,001,-19.400000000000002,18.7,8.437095999999999,FlexL,/nas/PreProduction/Module/20UPGM22601072/ASSEMBLY/Module_20UPGM22601072_ASSEMBLY_PreProduction_Size_Front/Img33110.jpg
1476,20UPGM22601072,MODULE_ASSEMBLY,001,-18.5,20.8,8.432095999999998,FlexT,/nas/PreProduction/Module/20UPGM22601072/ASSEMBLY/Module_20UPGM22601072_ASSEMBLY_PreProduction_Size_Front/Img33111.jpg
1477,20UPGM22601072,MODULE_ASSEMBLY,001,-10.5,20.8,8.449595999999998,FlexT,/nas/PreProduction/Module/20UPGM22601072/ASSEMBLY/Module_20UPGM22601072_ASSEMBLY_PreProduction_Size_Front/Img33112.jpg
1478,20UPGM22601072,MODULE_ASSEMBLY,001,10.5,20.8,8.454595999999999,FlexT,/nas/PreProduction/Module/20UPGM22601072/ASSEMBLY/Module_20UPGM22601072_ASSEMBLY_PreProduction_Size_Front/Img33113.jpg
1479,20UPGM22601072,MODULE_ASSEMBLY,001,18.5,20.8,8.427095999999997,FlexT,/nas/PreProduction/Module/20UPGM22601072/ASSEMBLY/Module_20UPGM22601072_ASSEMBLY_PreProduction_Size_Front/Img33114.jpg
1480,20UPGM22601072,MODULE_ASSEMBLY,001,19.5,18.7,8.453996,FlexR,/nas/PreProduction/Module/20UPGM22601072/ASSEMBLY/Module_20UPGM22601072_ASSEMBLY_PreProduction_Size_Front/Img33115.jpg
1481,20UPGM22601072,MODULE_ASSEMBLY,001,19.5,10.700000000000001,8.448796000000002,FlexR,/nas/PreProduction/Module/20UPGM22601072/ASSEMBLY/Module_20UPGM22601072_ASSEMBLY_PreProduction_Size_Front/Img33116.jpg
1482,20UPGM22601072,MODULE_ASSEMBLY,001,19.5,-10.700000000000001,8.443796000000003,FlexR,/nas/PreProduction/Module/20UPGM22601072/ASSEMBLY/Module_20UPGM22601072_ASSEMBLY_PreProduction_Size_Front/Img33117.jpg
1483,20UPGM22601072,MODULE_ASSEMBLY,001,19.5,-18.7,8.445996,FlexR,/nas/PreProduction/Module/20UPGM22601072/ASSEMBLY/Module_20UPGM22601072_ASSEMBLY_PreProduction_Size_Front/Img33118.jpg
1484,20UPGM22601072,MODULE_ASSEMBLY,001,18.0,-19.44,8.179095999999998,FlexB,/nas/PreProduction/Module/20UPGM22601072/ASSEMBLY/Module_20UPGM22601072_ASSEMBLY_PreProduction_Size_Front/Img33119.jpg
1485,20UPGM22601072,MODULE_ASSEMBLY,001,10.0,-19.44,8.176095999999998,FlexB,/nas/PreProduction/Module/20UPGM22601072/ASSEMBLY/Module_20UPGM22601072_ASSEMBLY_PreProduction_Size_Front/Img33120.jpg
1486,20UPGM22601072,MODULE_ASSEMBLY,001,-10.0,-19.44,8.167995999999999,FlexB,/nas/PreProduction/Module/20UPGM22601072/ASSEMBLY/Module_20UPGM22601072_ASSEMBLY_PreProduction_Size_Front/Img33121.jpg
1487,20UPGM22601072,MODULE_ASSEMBLY,001,-18.0,-19.44,8.167196000000004,FlexB,/nas/PreProduction/Module/20UPGM22601072/ASSEMBLY/Module_20UPGM22601072_ASSEMBLY_PreProduction_Size_Front/Img33122.jpg
1488,20UPGM22601062,MODULE_ASSEMBLY,002,22.0,20.2,7.850196000000004,Jig,/nas/PreProduction/Module/20UPGM22601062/ASSEMBLY/Module_20UPGM22601062_ASSEMBLY_PreProduction_Size_Front_1/Img25828.jpg
1489,20UPGM22601062,MODULE_ASSEMBLY,002,22.0,-20.2,7.848196000000003,Jig,/nas/PreProduction/Module/20UPGM22601062/ASSEMBLY/Module_20UPGM22601062_ASSEMBLY_PreProduction_Size_Front_1/Img25829.jpg
1490,20UPGM22601062,MODULE_ASSEMBLY,002,-22.0,-20.2,7.835296000000002,Jig,/nas/PreProduction/Module/20UPGM22601062/ASSEMBLY/Module_20UPGM22601062_ASSEMBLY_PreProduction_Size_Front_1/Img25830.jpg
1491,20UPGM22601062,MODULE_ASSEMBLY,002,-22.0,20.2,7.835696000000004,Jig,/nas/PreProduction/Module/20UPGM22601062/ASSEMBLY/Module_20UPGM22601062_ASSEMBLY_PreProduction_Size_Front_1/Img25831.jpg
1492,20UPGM22601062,MODULE_ASSEMBLY,002,-9.14,9.8,8.429296000000003,Pickup1,/nas/PreProduction/Module/20UPGM22601062/ASSEMBLY/Module_20UPGM22601062_ASSEMBLY_PreProduction_Size_Front_1/Img25832.jpg
1493,20UPGM22601062,MODULE_ASSEMBLY,002,-9.14,9.200000000000001,8.434095999999998,Pickup1,/nas/PreProduction/Module/20UPGM22601062/ASSEMBLY/Module_20UPGM22601062_ASSEMBLY_PreProduction_Size_Front_1/Img25833.jpg
1494,20UPGM22601062,MODULE_ASSEMBLY,002,-8.540000000000001,9.200000000000001,8.434095999999998,Pickup1,/nas/PreProduction/Module/20UPGM22601062/ASSEMBLY/Module_20UPGM22601062_ASSEMBLY_PreProduction_Size_Front_1/Img25834.jpg
1495,20UPGM22601062,MODULE_ASSEMBLY,002,-8.540000000000001,9.8,8.431796000000002,Pickup1,/nas/PreProduction/Module/20UPGM22601062/ASSEMBLY/Module_20UPGM22601062_ASSEMBLY_PreProduction_Size_Front_1/Img25835.jpg
1496,20UPGM22601062,MODULE_ASSEMBLY,002,-8.84,9.5,8.428095999999998,Pickup1,/nas/PreProduction/Module/20UPGM22601062/ASSEMBLY/Module_20UPGM22601062_ASSEMBLY_PreProduction_Size_Front_1/Img25836.jpg
1497,20UPGM22601062,MODULE_ASSEMBLY,002,-10.700000000000001,-11.14,8.431796000000002,Pickup2,/nas/PreProduction/Module/20UPGM22601062/ASSEMBLY/Module_20UPGM22601062_ASSEMBLY_PreProduction_Size_Front_1/Img25837.jpg
1498,20UPGM22601062,MODULE_ASSEMBLY,002,-10.700000000000001,-11.74,8.434496,Pickup2,/nas/PreProduction/Module/20UPGM22601062/ASSEMBLY/Module_20UPGM22601062_ASSEMBLY_PreProduction_Size_Front_1/Img25838.jpg
1499,20UPGM22601062,MODULE_ASSEMBLY,002,-10.1,-11.74,8.432396,Pickup2,/nas/PreProduction/Module/20UPGM22601062/ASSEMBLY/Module_20UPGM22601062_ASSEMBLY_PreProduction_Size_Front_1/Img25839.jpg
1500,20UPGM22601062,MODULE_ASSEMBLY,002,-10.1,-11.14,8.434296000000002,Pickup2,/nas/PreProduction/Module/20UPGM22601062/ASSEMBLY/Module_20UPGM22601062_ASSEMBLY_PreProduction_Size_Front_1/Img25840.jpg
1501,20UPGM22601062,MODULE_ASSEMBLY,002,-10.4,-11.44,8.433095999999997,Pickup2,/nas/PreProduction/Module/20UPGM22601062/ASSEMBLY/Module_20UPGM22601062_ASSEMBLY_PreProduction_Size_Front_1/Img25841.jpg
1502,20UPGM22601062,MODULE_ASSEMBLY,002,9.5,-8.700000000000001,8.440496,Pickup3,/nas/PreProduction/Module/20UPGM22601062/ASSEMBLY/Module_20UPGM22601062_ASSEMBLY_PreProduction_Size_Front_1/Img25842.jpg
1503,20UPGM22601062,MODULE_ASSEMBLY,002,9.5,-9.3,8.442995999999999,Pickup3,/nas/PreProduction/Module/20UPGM22601062/ASSEMBLY/Module_20UPGM22601062_ASSEMBLY_PreProduction_Size_Front_1/Img25843.jpg
1504,20UPGM22601062,MODULE_ASSEMBLY,002,9.5,-9.3,8.443796000000003,Pickup3,/nas/PreProduction/Module/20UPGM22601062/ASSEMBLY/Module_20UPGM22601062_ASSEMBLY_PreProduction_Size_Front_1/Img25844.jpg
1505,20UPGM22601062,MODULE_ASSEMBLY,002,9.5,-8.700000000000001,8.439896000000001,Pickup3,/nas/PreProduction/Module/20UPGM22601062/ASSEMBLY/Module_20UPGM22601062_ASSEMBLY_PreProduction_Size_Front_1/Img25845.jpg
1506,20UPGM22601062,MODULE_ASSEMBLY,002,9.8,-9.0,8.441495999999999,Pickup3,/nas/PreProduction/Module/20UPGM22601062/ASSEMBLY/Module_20UPGM22601062_ASSEMBLY_PreProduction_Size_Front_1/Img25846.jpg
1507,20UPGM22601062,MODULE_ASSEMBLY,002,9.6,9.8,8.441495999999999,Pickup4,/nas/PreProduction/Module/20UPGM22601062/ASSEMBLY/Module_20UPGM22601062_ASSEMBLY_PreProduction_Size_Front_1/Img25847.jpg
1508,20UPGM22601062,MODULE_ASSEMBLY,002,9.6,9.200000000000001,8.445796000000001,Pickup4,/nas/PreProduction/Module/20UPGM22601062/ASSEMBLY/Module_20UPGM22601062_ASSEMBLY_PreProduction_Size_Front_1/Img25848.jpg
1509,20UPGM22601062,MODULE_ASSEMBLY,002,10.200000000000001,9.200000000000001,8.444796000000002,Pickup4,/nas/PreProduction/Module/20UPGM22601062/ASSEMBLY/Module_20UPGM22601062_ASSEMBLY_PreProduction_Size_Front_1/Img25849.jpg
1510,20UPGM22601062,MODULE_ASSEMBLY,002,10.200000000000001,9.8,8.442595999999998,Pickup4,/nas/PreProduction/Module/20UPGM22601062/ASSEMBLY/Module_20UPGM22601062_ASSEMBLY_PreProduction_Size_Front_1/Img25850.jpg
1511,20UPGM22601062,MODULE_ASSEMBLY,002,9.9,9.5,8.443496,Pickup4,/nas/PreProduction/Module/20UPGM22601062/ASSEMBLY/Module_20UPGM22601062_ASSEMBLY_PreProduction_Size_Front_1/Img25851.jpg
1512,20UPGM22601062,MODULE_ASSEMBLY,002,18.900000000000002,19.900000000000002,8.439796000000003,FmarkTR,/nas/PreProduction/Module/20UPGM22601062/ASSEMBLY/Module_20UPGM22601062_ASSEMBLY_PreProduction_Size_Front_1/Img25852.jpg
1513,20UPGM22601062,MODULE_ASSEMBLY,002,18.900000000000002,-18.7,8.455796000000003,FmarkBR,/nas/PreProduction/Module/20UPGM22601062/ASSEMBLY/Module_20UPGM22601062_ASSEMBLY_PreProduction_Size_Front_1/Img25853.jpg
1514,20UPGM22601062,MODULE_ASSEMBLY,002,-18.7,-18.7,8.427595999999998,FmarkBL,/nas/PreProduction/Module/20UPGM22601062/ASSEMBLY/Module_20UPGM22601062_ASSEMBLY_PreProduction_Size_Front_1/Img25854.jpg
1515,20UPGM22601062,MODULE_ASSEMBLY,002,-18.7,19.900000000000002,8.422396,FmarkTL,/nas/PreProduction/Module/20UPGM22601062/ASSEMBLY/Module_20UPGM22601062_ASSEMBLY_PreProduction_Size_Front_1/Img25855.jpg
1516,20UPGM22601062,MODULE_ASSEMBLY,002,20.8,20.8,8.009996,AsicFmarkTR,/nas/PreProduction/Module/20UPGM22601062/ASSEMBLY/Module_20UPGM22601062_ASSEMBLY_PreProduction_Size_Front_1/Img25856.jpg
1517,20UPGM22601062,MODULE_ASSEMBLY,002,20.8,-19.400000000000002,8.017796000000002,AsicFmarkBR,/nas/PreProduction/Module/20UPGM22601062/ASSEMBLY/Module_20UPGM22601062_ASSEMBLY_PreProduction_Size_Front_1/Img25857.jpg
1518,20UPGM22601062,MODULE_ASSEMBLY,002,-20.8,-19.5,7.999696000000004,AsicFmarkBL,/nas/PreProduction/Module/20UPGM22601062/ASSEMBLY/Module_20UPGM22601062_ASSEMBLY_PreProduction_Size_Front_1/Img25858.jpg
1519,20UPGM22601062,MODULE_ASSEMBLY,002,-20.8,20.6,8.002196000000003,AsicFmarkTL,/nas/PreProduction/Module/20UPGM22601062/ASSEMBLY/Module_20UPGM22601062_ASSEMBLY_PreProduction_Size_Front_1/Img25859.jpg
1520,20UPGM22601062,MODULE_ASSEMBLY,002,-10.200000000000001,-18.2,10.144196000000004,HVCapacitor,/nas/PreProduction/Module/20UPGM22601062/ASSEMBLY/Module_20UPGM22601062_ASSEMBLY_PreProduction_Size_Front_1/Img25860.jpg
