,serial_number,qc_stage,scan_num,tags,valueType,values
5842,20UPGM22601016,MODULE_ASSEMBLY,002,AsicR,line_p2,0.0018669487788506042
5843,20UPGM22601016,MODULE_ASSEMBLY,002,SensorT,line_p0,-21.176981858499904
5844,20UPGM22601016,MODULE_ASSEMBLY,002,SensorT,line_p1,-0.0018018242924114896
5845,20UPGM22601016,MODULE_ASSEMBLY,002,SensorT,line_p2,1.0
5846,20UPGM22601016,MODULE_ASSEMBLY,002,SensorB,line_p0,19.913998015845056
5847,20UPGM22601016,MODULE_ASSEMBLY,002,SensorB,line_p1,-0.0016076004170188993
5848,20UPGM22601016,MODULE_ASSEMBLY,002,SensorB,line_p2,1.0
5849,20UPGM22601016,MODULE_ASSEMBLY,002,FlexL,line_p0,19.79868318068288
5850,20UPGM22601016,MODULE_ASSEMBLY,002,FlexL,line_p1,1.0
5851,20UPGM22601016,MODULE_ASSEMBLY,002,FlexL,line_p2,0.00029993605675467555
5852,20UPGM22601016,MODULE_ASSEMBLY,002,FlexR,line_p0,-19.75250305602977
5853,20UPGM22601016,MODULE_ASSEMBLY,002,FlexR,line_p1,1.0
5854,20UPGM22601016,MODULE_ASSEMBLY,002,FlexR,line_p2,0.0016622425787648533
5855,20UPGM22601016,MODULE_ASSEMBLY,002,FlexT,line_p0,-20.856482645603315
5856,20UPGM22601016,MODULE_ASSEMBLY,002,FlexT,line_p1,-0.0016157364508093243
5857,20UPGM22601016,MODULE_ASSEMBLY,002,FlexT,line_p2,1.0
5858,20UPGM22601016,MODULE_ASSEMBLY,002,FlexB,line_p0,19.50005892303576
5859,20UPGM22601016,MODULE_ASSEMBLY,002,FlexB,line_p1,-0.00045833702879333535
5860,20UPGM22601016,MODULE_ASSEMBLY,002,FlexB,line_p2,1.0
5861,20UPGM22601065,MODULE_ASSEMBLY,004,AsicL,detect_x,-21.094645
5862,20UPGM22601065,MODULE_ASSEMBLY,004,AsicL,detect_y,-18.642475
5863,20UPGM22601065,MODULE_ASSEMBLY,004,AsicL,detect_x,-21.12565
5864,20UPGM22601065,MODULE_ASSEMBLY,004,AsicL,detect_y,-9.9805
5865,20UPGM22601065,MODULE_ASSEMBLY,004,AsicL,detect_x,-21.1189225
5866,20UPGM22601065,MODULE_ASSEMBLY,004,AsicL,detect_y,10.125775
5867,20UPGM22601065,MODULE_ASSEMBLY,004,AsicL,detect_x,-21.16465
5868,20UPGM22601065,MODULE_ASSEMBLY,004,AsicL,detect_y,19.6755
5869,20UPGM22601065,MODULE_ASSEMBLY,004,AsicR,detect_x,21.034
5870,20UPGM22601065,MODULE_ASSEMBLY,004,AsicR,detect_y,19.3908
5871,20UPGM22601065,MODULE_ASSEMBLY,004,AsicR,detect_x,21.0535
5872,20UPGM22601065,MODULE_ASSEMBLY,004,AsicR,detect_y,5.211150000000001
5873,20UPGM22601065,MODULE_ASSEMBLY,004,AsicR,detect_x,21.0652
5874,20UPGM22601065,MODULE_ASSEMBLY,004,AsicR,detect_y,-9.861
5875,20UPGM22601065,MODULE_ASSEMBLY,004,AsicR,detect_x,21.0847
5876,20UPGM22601065,MODULE_ASSEMBLY,004,AsicR,detect_y,-18.54735
5877,20UPGM22601065,MODULE_ASSEMBLY,004,SensorT,detect_x,-18.01365
5878,20UPGM22601065,MODULE_ASSEMBLY,004,SensorT,detect_y,21.16965
5879,20UPGM22601065,MODULE_ASSEMBLY,004,SensorT,detect_x,-10.352525
5880,20UPGM22601065,MODULE_ASSEMBLY,004,SensorT,detect_y,21.1812525
5881,20UPGM22601065,MODULE_ASSEMBLY,004,SensorT,detect_x,10.098475
5882,20UPGM22601065,MODULE_ASSEMBLY,004,SensorT,detect_y,21.2140125
5883,20UPGM22601065,MODULE_ASSEMBLY,004,SensorT,detect_x,18.049725
5884,20UPGM22601065,MODULE_ASSEMBLY,004,SensorT,detect_y,21.2261025
5885,20UPGM22601065,MODULE_ASSEMBLY,004,SensorB,detect_x,17.571975
5886,20UPGM22601065,MODULE_ASSEMBLY,004,SensorB,detect_y,-19.865164999999998
5887,20UPGM22601065,MODULE_ASSEMBLY,004,SensorB,detect_x,11.256974999999999
5888,20UPGM22601065,MODULE_ASSEMBLY,004,SensorB,detect_y,-19.87511
5889,20UPGM22601065,MODULE_ASSEMBLY,004,SensorB,detect_x,-9.269525
5890,20UPGM22601065,MODULE_ASSEMBLY,004,SensorB,detect_y,-19.9105025
5891,20UPGM22601065,MODULE_ASSEMBLY,004,SensorB,detect_x,-18.299025
5892,20UPGM22601065,MODULE_ASSEMBLY,004,SensorB,detect_y,-19.926005
5893,20UPGM22601065,MODULE_ASSEMBLY,004,FlexT,detect_x,-18.489275
5894,20UPGM22601065,MODULE_ASSEMBLY,004,FlexT,detect_y,20.848555
5895,20UPGM22601065,MODULE_ASSEMBLY,004,FlexT,detect_x,-10.401525
5896,20UPGM22601065,MODULE_ASSEMBLY,004,FlexT,detect_y,20.856355
5897,20UPGM22601065,MODULE_ASSEMBLY,004,FlexT,detect_x,10.637475
5898,20UPGM22601065,MODULE_ASSEMBLY,004,FlexT,detect_y,20.8812175
5899,20UPGM22601065,MODULE_ASSEMBLY,004,FlexT,detect_x,18.695975
5900,20UPGM22601065,MODULE_ASSEMBLY,004,FlexT,detect_y,20.8839475
5901,20UPGM22601065,MODULE_ASSEMBLY,004,FlexB,detect_x,17.971725
5902,20UPGM22601065,MODULE_ASSEMBLY,004,FlexB,detect_y,-19.460182500000002
5903,20UPGM22601065,MODULE_ASSEMBLY,004,FlexB,detect_x,10.205725
5904,20UPGM22601065,MODULE_ASSEMBLY,004,FlexB,detect_y,-19.495965
5905,20UPGM22601065,MODULE_ASSEMBLY,004,FlexB,detect_x,-10.057525
5906,20UPGM22601065,MODULE_ASSEMBLY,004,FlexB,detect_y,-19.5071775
5907,20UPGM22601065,MODULE_ASSEMBLY,004,FlexB,detect_x,-18.106275
5908,20UPGM22601065,MODULE_ASSEMBLY,004,FlexB,detect_y,-19.507080000000002
5909,20UPGM22601065,MODULE_ASSEMBLY,004,FlexL,detect_x,-19.823150000000002
5910,20UPGM22601065,MODULE_ASSEMBLY,004,FlexL,detect_y,-18.4507
5911,20UPGM22601065,MODULE_ASSEMBLY,004,FlexL,detect_x,-19.826757500000003
5912,20UPGM22601065,MODULE_ASSEMBLY,004,FlexL,detect_y,-5.0912250000000006
5913,20UPGM22601065,MODULE_ASSEMBLY,004,FlexL,detect_x,-19.833485000000003
5914,20UPGM22601065,MODULE_ASSEMBLY,004,FlexL,detect_y,9.908775
5915,20UPGM22601065,MODULE_ASSEMBLY,004,FlexL,detect_x,-19.85162
5916,20UPGM22601065,MODULE_ASSEMBLY,004,FlexL,detect_y,18.708775
5917,20UPGM22601065,MODULE_ASSEMBLY,004,FlexR,detect_x,19.71918
5918,20UPGM22601065,MODULE_ASSEMBLY,004,FlexR,detect_y,18.708775
5919,20UPGM22601065,MODULE_ASSEMBLY,004,FlexR,detect_x,19.72464
5920,20UPGM22601065,MODULE_ASSEMBLY,004,FlexR,detect_y,10.708775000000001
5921,20UPGM22601065,MODULE_ASSEMBLY,004,FlexR,detect_x,19.7442375
5922,20UPGM22601065,MODULE_ASSEMBLY,004,FlexR,detect_y,-10.349975
5923,20UPGM22601065,MODULE_ASSEMBLY,004,FlexR,detect_x,19.75428
5924,20UPGM22601065,MODULE_ASSEMBLY,004,FlexR,detect_y,-18.564474999999998
5925,20UPGM22601065,MODULE_ASSEMBLY,004,FmarkTL,detect_x,-18.855999999999998
5926,20UPGM22601065,MODULE_ASSEMBLY,004,FmarkTL,detect_y,19.946800000000003
5927,20UPGM22601065,MODULE_ASSEMBLY,004,FmarkBL,detect_x,-18.83065
5928,20UPGM22601065,MODULE_ASSEMBLY,004,FmarkBL,detect_y,-18.608349999999998
5929,20UPGM22601065,MODULE_ASSEMBLY,004,FmarkBR,detect_x,18.749850000000002
5930,20UPGM22601065,MODULE_ASSEMBLY,004,FmarkBR,detect_y,-18.583
5931,20UPGM22601065,MODULE_ASSEMBLY,004,FmarkTR,detect_x,18.705000000000002
5932,20UPGM22601065,MODULE_ASSEMBLY,004,FmarkTR,detect_y,19.978
5933,20UPGM22601065,MODULE_ASSEMBLY,004,AsicFmarkTL,detect_x,-21.0808
5934,20UPGM22601065,MODULE_ASSEMBLY,004,AsicFmarkTL,detect_y,20.646800000000002
5935,20UPGM22601065,MODULE_ASSEMBLY,004,AsicFmarkBL,detect_x,-21.0145
5936,20UPGM22601065,MODULE_ASSEMBLY,004,AsicFmarkBL,detect_y,-19.4337
5937,20UPGM22601065,MODULE_ASSEMBLY,004,AsicFmarkBR,detect_x,20.995
5938,20UPGM22601065,MODULE_ASSEMBLY,004,AsicFmarkBR,detect_y,-19.3532
5939,20UPGM22601065,MODULE_ASSEMBLY,004,AsicFmarkTR,detect_x,20.936500000000002
5940,20UPGM22601065,MODULE_ASSEMBLY,004,AsicFmarkTR,detect_y,20.73565
5941,20UPGM22601065,MODULE_ASSEMBLY,004,AsicL,line_p0,21.125565223786694
5942,20UPGM22601065,MODULE_ASSEMBLY,004,AsicL,line_p1,1.0
5943,20UPGM22601065,MODULE_ASSEMBLY,004,AsicL,line_p2,0.0013634938922526304
5944,20UPGM22601065,MODULE_ASSEMBLY,004,AsicR,line_p0,-21.058161712740482
5945,20UPGM22601065,MODULE_ASSEMBLY,004,AsicR,line_p1,1.0
5946,20UPGM22601065,MODULE_ASSEMBLY,004,AsicR,line_p2,0.0012487255774661487
5947,20UPGM22601065,MODULE_ASSEMBLY,004,SensorT,line_p0,-21.19784016209033
5948,20UPGM22601065,MODULE_ASSEMBLY,004,SensorT,line_p1,-0.0015742555858705707
5949,20UPGM22601065,MODULE_ASSEMBLY,004,SensorT,line_p2,1.0
5950,20UPGM22601065,MODULE_ASSEMBLY,004,SensorB,line_p0,19.894732481130927
5951,20UPGM22601065,MODULE_ASSEMBLY,004,SensorB,line_p1,-0.001703764299995443
5952,20UPGM22601065,MODULE_ASSEMBLY,004,SensorB,line_p2,1.0
5953,20UPGM22601065,MODULE_ASSEMBLY,004,FlexL,line_p0,19.832869311424695
5954,20UPGM22601065,MODULE_ASSEMBLY,004,FlexL,line_p1,1.0
5955,20UPGM22601065,MODULE_ASSEMBLY,004,FlexL,line_p2,0.0006965160549139024
5956,20UPGM22601065,MODULE_ASSEMBLY,004,FlexR,line_p0,-19.735702511516973
5957,20UPGM22601065,MODULE_ASSEMBLY,004,FlexR,line_p1,1.0
5958,20UPGM22601065,MODULE_ASSEMBLY,004,FlexR,line_p2,0.0009392686700020428
5959,20UPGM22601065,MODULE_ASSEMBLY,004,FlexT,line_p0,-20.867407247703465
5960,20UPGM22601065,MODULE_ASSEMBLY,004,FlexT,line_p1,-0.001007588808652489
5961,20UPGM22601065,MODULE_ASSEMBLY,004,FlexT,line_p2,1.0
5962,20UPGM22601065,MODULE_ASSEMBLY,004,FlexB,line_p0,19.492605064754407
5963,20UPGM22601065,MODULE_ASSEMBLY,004,FlexB,line_p1,-0.0011178767489541188
5964,20UPGM22601065,MODULE_ASSEMBLY,004,FlexB,line_p2,1.0
5965,20UPGM22601020,MODULE_ASSEMBLY,003,AsicL,detect_x,-21.086650000000002
5966,20UPGM22601020,MODULE_ASSEMBLY,003,AsicL,detect_y,-18.6415
5967,20UPGM22601020,MODULE_ASSEMBLY,003,AsicL,detect_x,-21.12565
5968,20UPGM22601020,MODULE_ASSEMBLY,003,AsicL,detect_y,-10.00585
5969,20UPGM22601020,MODULE_ASSEMBLY,003,AsicL,detect_x,-21.134912500000002
5970,20UPGM22601020,MODULE_ASSEMBLY,003,AsicL,detect_y,10.116025
5971,20UPGM22601020,MODULE_ASSEMBLY,003,AsicL,detect_x,-21.16465
5972,20UPGM22601020,MODULE_ASSEMBLY,003,AsicL,detect_y,19.6443
5973,20UPGM22601020,MODULE_ASSEMBLY,003,AsicR,detect_x,21.034
5974,20UPGM22601020,MODULE_ASSEMBLY,003,AsicR,detect_y,19.43565
5975,20UPGM22601020,MODULE_ASSEMBLY,003,AsicR,detect_x,21.059350000000002
5976,20UPGM22601020,MODULE_ASSEMBLY,003,AsicR,detect_y,5.041500000000001
5977,20UPGM22601020,MODULE_ASSEMBLY,003,AsicR,detect_x,21.05818
5978,20UPGM22601020,MODULE_ASSEMBLY,003,AsicR,detect_y,-9.881475
5979,20UPGM22601020,MODULE_ASSEMBLY,003,AsicR,detect_x,21.104200000000002
5980,20UPGM22601020,MODULE_ASSEMBLY,003,AsicR,detect_y,-18.795
5981,20UPGM22601020,MODULE_ASSEMBLY,003,SensorT,detect_x,-17.706525
5982,20UPGM22601020,MODULE_ASSEMBLY,003,SensorT,detect_y,21.0765375
5983,20UPGM22601020,MODULE_ASSEMBLY,003,SensorT,detect_x,-10.206275
5984,20UPGM22601020,MODULE_ASSEMBLY,003,SensorT,detect_y,21.09867
5985,20UPGM22601020,MODULE_ASSEMBLY,003,SensorT,detect_x,9.718225
5986,20UPGM22601020,MODULE_ASSEMBLY,003,SensorT,detect_y,21.1381575
5987,20UPGM22601020,MODULE_ASSEMBLY,003,SensorT,detect_x,17.620725
5988,20UPGM22601020,MODULE_ASSEMBLY,003,SensorT,detect_y,21.1555125
5989,20UPGM22601020,MODULE_ASSEMBLY,003,SensorB,detect_x,17.503725
5990,20UPGM22601020,MODULE_ASSEMBLY,003,SensorB,detect_y,-19.9358525
5991,20UPGM22601020,MODULE_ASSEMBLY,003,SensorB,detect_x,10.8582
5992,20UPGM22601020,MODULE_ASSEMBLY,003,SensorB,detect_y,-19.9535
5993,20UPGM22601020,MODULE_ASSEMBLY,003,SensorB,detect_x,-8.431025
5994,20UPGM22601020,MODULE_ASSEMBLY,003,SensorB,detect_y,-19.99289
5995,20UPGM22601020,MODULE_ASSEMBLY,003,SensorB,detect_x,-18.308775
5996,20UPGM22601020,MODULE_ASSEMBLY,003,SensorB,detect_y,-20.01044
5997,20UPGM22601020,MODULE_ASSEMBLY,003,FlexT,detect_x,-18.148025
5998,20UPGM22601020,MODULE_ASSEMBLY,003,FlexT,detect_y,21.0777775
5999,20UPGM22601020,MODULE_ASSEMBLY,003,FlexT,detect_x,-10.4298
6000,20UPGM22601020,MODULE_ASSEMBLY,003,FlexT,detect_y,21.1003
6001,20UPGM22601020,MODULE_ASSEMBLY,003,FlexT,detect_x,10.452225
6002,20UPGM22601020,MODULE_ASSEMBLY,003,FlexT,detect_y,20.8219375
6003,20UPGM22601020,MODULE_ASSEMBLY,003,FlexT,detect_x,18.510725
6004,20UPGM22601020,MODULE_ASSEMBLY,003,FlexT,detect_y,20.840365000000002
6005,20UPGM22601020,MODULE_ASSEMBLY,003,FlexB,detect_x,17.776725
6006,20UPGM22601020,MODULE_ASSEMBLY,003,FlexB,detect_y,-19.531357500000002
6007,20UPGM22601020,MODULE_ASSEMBLY,003,FlexB,detect_x,9.503725
6008,20UPGM22601020,MODULE_ASSEMBLY,003,FlexB,detect_y,-19.545787500000003
6009,20UPGM22601020,MODULE_ASSEMBLY,003,FlexB,detect_x,-10.554775
6010,20UPGM22601020,MODULE_ASSEMBLY,003,FlexB,detect_y,-19.57377
6011,20UPGM22601020,MODULE_ASSEMBLY,003,FlexB,detect_x,-18.008775
6012,20UPGM22601020,MODULE_ASSEMBLY,003,FlexB,detect_y,-19.594732500000003
6013,20UPGM22601020,MODULE_ASSEMBLY,003,FlexL,detect_x,-19.815155
6014,20UPGM22601020,MODULE_ASSEMBLY,003,FlexL,detect_y,-18.391225000000002
6015,20UPGM22601020,MODULE_ASSEMBLY,003,FlexL,detect_x,-19.833095000000004
6016,20UPGM22601020,MODULE_ASSEMBLY,003,FlexL,detect_y,-5.100975000000001
6017,20UPGM22601020,MODULE_ASSEMBLY,003,FlexL,detect_x,-19.844892500000004
6018,20UPGM22601020,MODULE_ASSEMBLY,003,FlexL,detect_y,9.908775
6019,20UPGM22601020,MODULE_ASSEMBLY,003,FlexL,detect_x,-19.8690725
6020,20UPGM22601020,MODULE_ASSEMBLY,003,FlexL,detect_y,18.367525
6021,20UPGM22601020,MODULE_ASSEMBLY,003,FlexR,detect_x,19.7001675
6022,20UPGM22601020,MODULE_ASSEMBLY,003,FlexR,detect_y,18.708775
6023,20UPGM22601020,MODULE_ASSEMBLY,003,FlexR,detect_x,19.7058225
6024,20UPGM22601020,MODULE_ASSEMBLY,003,FlexR,detect_y,10.708775000000001
6025,20UPGM22601020,MODULE_ASSEMBLY,003,FlexR,detect_x,19.73829
6026,20UPGM22601020,MODULE_ASSEMBLY,003,FlexR,detect_y,-10.671725
6027,20UPGM22601020,MODULE_ASSEMBLY,003,FlexR,detect_x,19.754865
6028,20UPGM22601020,MODULE_ASSEMBLY,003,FlexR,detect_y,-18.603475
6029,20UPGM22601020,MODULE_ASSEMBLY,003,FmarkTL,detect_x,-18.8755
6030,20UPGM22601020,MODULE_ASSEMBLY,003,FmarkTL,detect_y,19.841500000000003
6031,20UPGM22601020,MODULE_ASSEMBLY,003,FmarkBL,detect_x,-18.817
6032,20UPGM22601020,MODULE_ASSEMBLY,003,FmarkBL,detect_y,-18.7117
6033,20UPGM22601020,MODULE_ASSEMBLY,003,FmarkBR,detect_x,18.7635
6034,20UPGM22601020,MODULE_ASSEMBLY,003,FmarkBR,detect_y,-18.660999999999998
6035,20UPGM22601020,MODULE_ASSEMBLY,003,FmarkTR,detect_x,18.705000000000002
6036,20UPGM22601020,MODULE_ASSEMBLY,003,FmarkTR,detect_y,19.9078
6037,20UPGM22601020,MODULE_ASSEMBLY,003,AsicFmarkTL,detect_x,-21.095000000000002
6038,20UPGM22601020,MODULE_ASSEMBLY,003,AsicFmarkTL,detect_y,20.5465
6039,20UPGM22601020,MODULE_ASSEMBLY,003,AsicFmarkBL,detect_x,-21.024800000000003
6040,20UPGM22601020,MODULE_ASSEMBLY,003,AsicFmarkBL,detect_y,-19.52535
6041,20UPGM22601020,MODULE_ASSEMBLY,003,AsicFmarkBR,detect_x,21.006700000000002
6042,20UPGM22601020,MODULE_ASSEMBLY,003,AsicFmarkBR,detect_y,-19.4312
6043,20UPGM22601020,MODULE_ASSEMBLY,003,AsicFmarkTR,detect_x,20.92285
6044,20UPGM22601020,MODULE_ASSEMBLY,003,AsicFmarkTR,detect_y,20.65765
6045,20UPGM22601020,MODULE_ASSEMBLY,003,AsicL,line_p0,21.12749444223585
6046,20UPGM22601020,MODULE_ASSEMBLY,003,AsicL,line_p1,1.0
6047,20UPGM22601020,MODULE_ASSEMBLY,003,AsicL,line_p2,0.001693417243521877
6048,20UPGM22601020,MODULE_ASSEMBLY,003,AsicR,line_p0,-21.062320224726996
6049,20UPGM22601020,MODULE_ASSEMBLY,003,AsicR,line_p1,1.0
6050,20UPGM22601020,MODULE_ASSEMBLY,003,AsicR,line_p2,0.001535747076499222
6051,20UPGM22601020,MODULE_ASSEMBLY,003,SensorT,line_p0,-21.11753120761042
6052,20UPGM22601020,MODULE_ASSEMBLY,003,SensorT,line_p1,-0.0021736175685025537
6053,20UPGM22601020,MODULE_ASSEMBLY,003,SensorT,line_p2,1.0
6054,20UPGM22601020,MODULE_ASSEMBLY,003,SensorB,line_p0,19.974008842223085
6055,20UPGM22601020,MODULE_ASSEMBLY,003,SensorB,line_p1,-0.0020669608645018617
6056,20UPGM22601020,MODULE_ASSEMBLY,003,SensorB,line_p2,1.0
6057,20UPGM22601020,MODULE_ASSEMBLY,003,FlexL,line_p0,19.838939181272355
6058,20UPGM22601020,MODULE_ASSEMBLY,003,FlexL,line_p1,1.0
6059,20UPGM22601020,MODULE_ASSEMBLY,003,FlexL,line_p2,0.0013499456346217356
6060,20UPGM22601020,MODULE_ASSEMBLY,003,FlexR,line_p0,-19.72483887473999
6061,20UPGM22601020,MODULE_ASSEMBLY,003,FlexR,line_p1,1.0
6062,20UPGM22601020,MODULE_ASSEMBLY,003,FlexR,line_p2,0.0014787422547350418
6063,20UPGM22601020,MODULE_ASSEMBLY,003,FlexT,line_p0,-20.960880226135206
6064,20UPGM22601020,MODULE_ASSEMBLY,003,FlexT,line_p1,0.008155545708043114
6065,20UPGM22601020,MODULE_ASSEMBLY,003,FlexT,line_p2,1.0
6066,20UPGM22601020,MODULE_ASSEMBLY,003,FlexB,line_p0,19.56087323860729
6067,20UPGM22601020,MODULE_ASSEMBLY,003,FlexB,line_p1,-0.0016791719825774909
6068,20UPGM22601020,MODULE_ASSEMBLY,003,FlexB,line_p2,1.0
6069,20UPGM22601024,MODULE_ASSEMBLY,002,AsicL,detect_x,-21.1003
6070,20UPGM22601024,MODULE_ASSEMBLY,002,AsicL,detect_y,-18.6337
6071,20UPGM22601024,MODULE_ASSEMBLY,002,AsicL,detect_x,-21.1130725
6072,20UPGM22601024,MODULE_ASSEMBLY,002,AsicL,detect_y,-10.020475
6073,20UPGM22601024,MODULE_ASSEMBLY,002,AsicL,detect_x,-21.19
6074,20UPGM22601024,MODULE_ASSEMBLY,002,AsicL,detect_y,10.0975
6075,20UPGM22601024,MODULE_ASSEMBLY,002,AsicL,detect_x,-21.229
6076,20UPGM22601024,MODULE_ASSEMBLY,002,AsicL,detect_y,19.4805
6077,20UPGM22601024,MODULE_ASSEMBLY,002,AsicR,detect_x,20.98135
6078,20UPGM22601024,MODULE_ASSEMBLY,002,AsicR,detect_y,19.6638
6079,20UPGM22601024,MODULE_ASSEMBLY,002,AsicR,detect_x,21.0262
6080,20UPGM22601024,MODULE_ASSEMBLY,002,AsicR,detect_y,5.275500000000001
6081,20UPGM22601024,MODULE_ASSEMBLY,002,AsicR,detect_x,21.0535
6082,20UPGM22601024,MODULE_ASSEMBLY,002,AsicR,detect_y,-10.0755
6083,20UPGM22601024,MODULE_ASSEMBLY,002,AsicR,detect_x,21.07885
6084,20UPGM22601024,MODULE_ASSEMBLY,002,AsicR,detect_y,-18.405
6085,20UPGM22601024,MODULE_ASSEMBLY,002,SensorT,detect_x,-18.125775
6086,20UPGM22601024,MODULE_ASSEMBLY,002,SensorT,detect_y,21.137475
6087,20UPGM22601024,MODULE_ASSEMBLY,002,SensorT,detect_x,-10.011275
6088,20UPGM22601024,MODULE_ASSEMBLY,002,SensorT,detect_y,21.1599
6089,20UPGM22601024,MODULE_ASSEMBLY,002,SensorT,detect_x,10.293475
6090,20UPGM22601024,MODULE_ASSEMBLY,002,SensorT,detect_y,21.2301
6091,20UPGM22601024,MODULE_ASSEMBLY,002,SensorT,detect_x,18.059475
6092,20UPGM22601024,MODULE_ASSEMBLY,002,SensorT,detect_y,21.25662
6093,20UPGM22601024,MODULE_ASSEMBLY,002,SensorB,detect_x,18.078975
6094,20UPGM22601024,MODULE_ASSEMBLY,002,SensorB,detect_y,-19.8356225
6095,20UPGM22601024,MODULE_ASSEMBLY,002,SensorB,detect_x,11.061975
6096,20UPGM22601024,MODULE_ASSEMBLY,002,SensorB,detect_y,-19.85405
6097,20UPGM22601024,MODULE_ASSEMBLY,002,SensorB,detect_x,-9.113525000000001
6098,20UPGM22601024,MODULE_ASSEMBLY,002,SensorB,detect_y,-19.9233725
6099,20UPGM22601024,MODULE_ASSEMBLY,002,SensorB,detect_x,-18.503775
6100,20UPGM22601024,MODULE_ASSEMBLY,002,SensorB,detect_y,-19.954572499999998
6101,20UPGM22601024,MODULE_ASSEMBLY,002,FlexT,detect_x,-18.508775
6102,20UPGM22601024,MODULE_ASSEMBLY,002,FlexT,detect_y,20.8956475
6103,20UPGM22601024,MODULE_ASSEMBLY,002,FlexT,detect_x,-10.508775
6104,20UPGM22601024,MODULE_ASSEMBLY,002,FlexT,detect_y,20.892332500000002
6105,20UPGM22601024,MODULE_ASSEMBLY,002,FlexT,detect_x,10.491225
6106,20UPGM22601024,MODULE_ASSEMBLY,002,FlexT,detect_y,20.8936
6107,20UPGM22601024,MODULE_ASSEMBLY,002,FlexT,detect_x,18.159725
6108,20UPGM22601024,MODULE_ASSEMBLY,002,FlexT,detect_y,20.897695000000002
6109,20UPGM22601024,MODULE_ASSEMBLY,002,FlexB,detect_x,18.361725
6110,20UPGM22601024,MODULE_ASSEMBLY,002,FlexB,detect_y,-19.461840000000002
6111,20UPGM22601024,MODULE_ASSEMBLY,002,FlexB,detect_x,9.757225
6112,20UPGM22601024,MODULE_ASSEMBLY,002,FlexB,detect_y,-19.464570000000002
6113,20UPGM22601024,MODULE_ASSEMBLY,002,FlexB,detect_x,-10.008775
6114,20UPGM22601024,MODULE_ASSEMBLY,002,FlexB,detect_y,-19.459500000000002
6115,20UPGM22601024,MODULE_ASSEMBLY,002,FlexB,detect_x,-17.648025
6116,20UPGM22601024,MODULE_ASSEMBLY,002,FlexB,detect_y,-19.459500000000002
6117,20UPGM22601024,MODULE_ASSEMBLY,002,FlexL,detect_x,-19.852400000000003
6118,20UPGM22601024,MODULE_ASSEMBLY,002,FlexL,detect_y,-18.381475000000002
6119,20UPGM22601024,MODULE_ASSEMBLY,002,FlexL,detect_x,-19.843235000000004
6120,20UPGM22601024,MODULE_ASSEMBLY,002,FlexL,detect_y,-5.0912250000000006
6121,20UPGM22601024,MODULE_ASSEMBLY,002,FlexL,detect_x,-19.8279275
6122,20UPGM22601024,MODULE_ASSEMBLY,002,FlexL,detect_y,9.908775
6123,20UPGM22601024,MODULE_ASSEMBLY,002,FlexL,detect_x,-19.8306575
6124,20UPGM22601024,MODULE_ASSEMBLY,002,FlexL,detect_y,18.708775
6125,20UPGM22601024,MODULE_ASSEMBLY,002,FlexR,detect_x,19.7231775
6126,20UPGM22601024,MODULE_ASSEMBLY,002,FlexR,detect_y,18.708775
6127,20UPGM22601024,MODULE_ASSEMBLY,002,FlexR,detect_x,19.7218125
6128,20UPGM22601024,MODULE_ASSEMBLY,002,FlexR,detect_y,10.708775000000001
6129,20UPGM22601024,MODULE_ASSEMBLY,002,FlexR,detect_x,19.7169375
6130,20UPGM22601024,MODULE_ASSEMBLY,002,FlexR,detect_y,-10.447475
6131,20UPGM22601024,MODULE_ASSEMBLY,002,FlexR,detect_x,19.719375
6132,20UPGM22601024,MODULE_ASSEMBLY,002,FlexR,detect_y,-18.564474999999998
6133,20UPGM22601024,MODULE_ASSEMBLY,002,FmarkTL,detect_x,-18.8443
6134,20UPGM22601024,MODULE_ASSEMBLY,002,FmarkTL,detect_y,20.03065
6135,20UPGM22601024,MODULE_ASSEMBLY,002,FmarkBL,detect_x,-18.8443
6136,20UPGM22601024,MODULE_ASSEMBLY,002,FmarkBL,detect_y,-18.5362
6137,20UPGM22601024,MODULE_ASSEMBLY,002,FmarkBR,detect_x,18.73035
6138,20UPGM22601024,MODULE_ASSEMBLY,002,FmarkBR,detect_y,-18.544
6139,20UPGM22601024,MODULE_ASSEMBLY,002,FmarkTR,detect_x,18.724500000000003
6140,20UPGM22601024,MODULE_ASSEMBLY,002,FmarkTR,detect_y,20.03065
6141,20UPGM22601024,MODULE_ASSEMBLY,002,AsicFmarkTL,detect_x,-21.134
6142,20UPGM22601024,MODULE_ASSEMBLY,002,AsicFmarkTL,detect_y,20.6128
6143,20UPGM22601024,MODULE_ASSEMBLY,002,AsicFmarkBL,detect_x,-21.01115
6144,20UPGM22601024,MODULE_ASSEMBLY,002,AsicFmarkBL,detect_y,-19.4805
6145,20UPGM22601024,MODULE_ASSEMBLY,002,AsicFmarkBR,detect_x,21.00085
6146,20UPGM22601024,MODULE_ASSEMBLY,002,AsicFmarkBR,detect_y,-19.32785
6147,20UPGM22601024,MODULE_ASSEMBLY,002,AsicFmarkTR,detect_x,20.8702
6148,20UPGM22601024,MODULE_ASSEMBLY,002,AsicFmarkTR,detect_y,20.7493
6149,20UPGM22601024,MODULE_ASSEMBLY,002,AsicL,line_p0,21.157289627606882
6150,20UPGM22601024,MODULE_ASSEMBLY,002,AsicL,line_p1,1.0
