,serial_number,qc_stage,scan_num,tags,values
176,20UPGM22601139,MODULE_ASSEMBLY,001,Pickup4Z,1.3354310454215463
177,20UPGM22601139,MODULE_ASSEMBLY,001,PickupZ,1.3272869945366044
178,20UPGM22601139,MODULE_ASSEMBLY,001,HVCapacitorZ,2.9954689922508932
179,20UPGM22601139,MODULE_ASSEMBLY,001,ConnectorZ,2.6442898164547537
180,20UPGM22601140,MODULE_ASSEMBLY,001,JigZ,7.242046000000002
181,20UPGM22601140,MODULE_ASSEMBLY,001,Pickup1Z,1.3236127601638057
182,20UPGM22601140,MODULE_ASSEMBLY,001,Pickup2Z,1.327467800531511
183,20UPGM22601140,MODULE_ASSEMBLY,001,Pickup3Z,1.329681044805437
184,20UPGM22601140,MODULE_ASSEMBLY,001,Pickup4Z,1.3284153656807807
185,20UPGM22601140,MODULE_ASSEMBLY,001,PickupZ,1.3272942427953835
186,20UPGM22601140,MODULE_ASSEMBLY,001,HVCapacitorZ,3.075292436768794
187,20UPGM22601140,MODULE_ASSEMBLY,001,ConnectorZ,2.6564292372575893
188,20UPGM22601141,MODULE_ASSEMBLY,001,JigZ,7.240771000000001
189,20UPGM22601141,MODULE_ASSEMBLY,001,Pickup1Z,1.3199809742493913
190,20UPGM22601141,MODULE_ASSEMBLY,001,Pickup2Z,1.3272440717212226
191,20UPGM22601141,MODULE_ASSEMBLY,001,Pickup3Z,1.3352365763352028
192,20UPGM22601141,MODULE_ASSEMBLY,001,Pickup4Z,1.3278180868938405
193,20UPGM22601141,MODULE_ASSEMBLY,001,PickupZ,1.3275699272999142
194,20UPGM22601141,MODULE_ASSEMBLY,001,HVCapacitorZ,3.005471027350268
195,20UPGM22601141,MODULE_ASSEMBLY,001,ConnectorZ,2.6756787867625236
196,20UPGM22601143,MODULE_ASSEMBLY,003,JigZ,7.242096000000002
197,20UPGM22601143,MODULE_ASSEMBLY,003,Pickup1Z,1.3244585107961446
198,20UPGM22601143,MODULE_ASSEMBLY,003,Pickup2Z,1.324351684076285
199,20UPGM22601143,MODULE_ASSEMBLY,003,Pickup3Z,1.3177000687625422
200,20UPGM22601143,MODULE_ASSEMBLY,003,Pickup4Z,1.3235846927191406
201,20UPGM22601143,MODULE_ASSEMBLY,003,PickupZ,1.322523739088528
202,20UPGM22601143,MODULE_ASSEMBLY,003,HVCapacitorZ,2.9694206843175017
203,20UPGM22601143,MODULE_ASSEMBLY,003,ConnectorZ,2.6510092529644838
204,20UPGM22601146,MODULE_ASSEMBLY,001,JigZ,7.237571000000002
205,20UPGM22601146,MODULE_ASSEMBLY,001,Pickup1Z,1.3342568821666572
206,20UPGM22601146,MODULE_ASSEMBLY,001,Pickup2Z,1.326418418423031
207,20UPGM22601146,MODULE_ASSEMBLY,001,Pickup3Z,1.3322923166362357
208,20UPGM22601146,MODULE_ASSEMBLY,001,Pickup4Z,1.3346750412200752
209,20UPGM22601146,MODULE_ASSEMBLY,001,PickupZ,1.3319106646114998
210,20UPGM22601146,MODULE_ASSEMBLY,001,HVCapacitorZ,3.0641247495637023
211,20UPGM22601146,MODULE_ASSEMBLY,001,ConnectorZ,2.6602171707177753
212,20UPGM22601147,MODULE_ASSEMBLY,001,JigZ,7.240921
213,20UPGM22601147,MODULE_ASSEMBLY,001,Pickup1Z,1.3301776470610567
214,20UPGM22601147,MODULE_ASSEMBLY,001,Pickup2Z,1.3391033086327269
215,20UPGM22601147,MODULE_ASSEMBLY,001,Pickup3Z,1.3276771635132882
216,20UPGM22601147,MODULE_ASSEMBLY,001,Pickup4Z,1.3307039879173967
217,20UPGM22601147,MODULE_ASSEMBLY,001,PickupZ,1.3319155267811171
218,20UPGM22601147,MODULE_ASSEMBLY,001,HVCapacitorZ,3.0179727326273578
219,20UPGM22601147,MODULE_ASSEMBLY,001,ConnectorZ,2.6863674700328932
220,20UPGM22601148,MODULE_ASSEMBLY,001,JigZ,7.239045999999998
221,20UPGM22601148,MODULE_ASSEMBLY,001,Pickup1Z,1.3413739137658478
222,20UPGM22601148,MODULE_ASSEMBLY,001,Pickup2Z,1.3335141611173107
223,20UPGM22601148,MODULE_ASSEMBLY,001,Pickup3Z,1.3217276695579514
224,20UPGM22601148,MODULE_ASSEMBLY,001,Pickup4Z,1.3313745055995927
225,20UPGM22601148,MODULE_ASSEMBLY,001,PickupZ,1.3319975625101756
226,20UPGM22601148,MODULE_ASSEMBLY,001,HVCapacitorZ,2.9919512336828813
227,20UPGM22601148,MODULE_ASSEMBLY,001,ConnectorZ,2.6491903490866293
228,20UPGM22601149,MODULE_ASSEMBLY,001,JigZ,7.238271000000001
229,20UPGM22601149,MODULE_ASSEMBLY,001,Pickup1Z,1.327604393520282
230,20UPGM22601149,MODULE_ASSEMBLY,001,Pickup2Z,1.3227152312063262
231,20UPGM22601149,MODULE_ASSEMBLY,001,Pickup3Z,1.3224952333072948
232,20UPGM22601149,MODULE_ASSEMBLY,001,Pickup4Z,1.330221825106356
233,20UPGM22601149,MODULE_ASSEMBLY,001,PickupZ,1.3257591707850647
234,20UPGM22601149,MODULE_ASSEMBLY,001,HVCapacitorZ,3.053414631115949
235,20UPGM22601149,MODULE_ASSEMBLY,001,ConnectorZ,2.6585023220020276
236,20UPGM22601150,MODULE_ASSEMBLY,001,JigZ,7.239296
237,20UPGM22601150,MODULE_ASSEMBLY,001,Pickup1Z,1.333811924421719
238,20UPGM22601150,MODULE_ASSEMBLY,001,Pickup2Z,1.3328855933173502
239,20UPGM22601150,MODULE_ASSEMBLY,001,Pickup3Z,1.3369475318841846
240,20UPGM22601150,MODULE_ASSEMBLY,001,Pickup4Z,1.3405058780367676
241,20UPGM22601150,MODULE_ASSEMBLY,001,PickupZ,1.3360377319150052
242,20UPGM22601150,MODULE_ASSEMBLY,001,HVCapacitorZ,3.093206052517176
243,20UPGM22601150,MODULE_ASSEMBLY,001,ConnectorZ,2.687669923464938
244,20UPGM22601151,MODULE_ASSEMBLY,001,JigZ,7.2426960000000005
245,20UPGM22601151,MODULE_ASSEMBLY,001,Pickup1Z,1.3349836177024166
246,20UPGM22601151,MODULE_ASSEMBLY,001,Pickup2Z,1.3410837296554128
247,20UPGM22601151,MODULE_ASSEMBLY,001,Pickup3Z,1.33687314779502
248,20UPGM22601151,MODULE_ASSEMBLY,001,Pickup4Z,1.337379753846769
249,20UPGM22601151,MODULE_ASSEMBLY,001,PickupZ,1.3375800622499046
250,20UPGM22601151,MODULE_ASSEMBLY,001,HVCapacitorZ,3.0949827050602234
251,20UPGM22601151,MODULE_ASSEMBLY,001,ConnectorZ,2.678479952897613
252,20UPGM22601152,MODULE_ASSEMBLY,001,JigZ,7.243396000000001
253,20UPGM22601152,MODULE_ASSEMBLY,001,Pickup1Z,1.332082531735129
254,20UPGM22601152,MODULE_ASSEMBLY,001,Pickup2Z,1.3309166677765318
255,20UPGM22601152,MODULE_ASSEMBLY,001,Pickup3Z,1.333462293060015
256,20UPGM22601152,MODULE_ASSEMBLY,001,Pickup4Z,1.3400355360387795
257,20UPGM22601152,MODULE_ASSEMBLY,001,PickupZ,1.334124257152614
258,20UPGM22601152,MODULE_ASSEMBLY,001,HVCapacitorZ,3.0690883134090368
259,20UPGM22601152,MODULE_ASSEMBLY,001,ConnectorZ,2.6642251204693737
260,20UPGM22601153,MODULE_ASSEMBLY,001,JigZ,7.241721000000002
261,20UPGM22601153,MODULE_ASSEMBLY,001,Pickup1Z,1.339314753671562
262,20UPGM22601153,MODULE_ASSEMBLY,001,Pickup2Z,1.338421445883383
263,20UPGM22601153,MODULE_ASSEMBLY,001,Pickup3Z,1.3373473348973914
264,20UPGM22601153,MODULE_ASSEMBLY,001,Pickup4Z,1.3363829585414686
265,20UPGM22601153,MODULE_ASSEMBLY,001,PickupZ,1.3378666232484513
266,20UPGM22601153,MODULE_ASSEMBLY,001,HVCapacitorZ,3.059502836929994
267,20UPGM22601153,MODULE_ASSEMBLY,001,ConnectorZ,2.6968717312468917
268,20UPGM22601155,MODULE_ASSEMBLY,003,JigZ,7.236746000000002
269,20UPGM22601155,MODULE_ASSEMBLY,003,Pickup1Z,1.3187361868789638
270,20UPGM22601155,MODULE_ASSEMBLY,003,Pickup2Z,1.3129179126561596
271,20UPGM22601155,MODULE_ASSEMBLY,003,Pickup3Z,1.321391483666944
272,20UPGM22601155,MODULE_ASSEMBLY,003,Pickup4Z,1.3295240992632196
273,20UPGM22601155,MODULE_ASSEMBLY,003,PickupZ,1.3206424206163216
274,20UPGM22601155,MODULE_ASSEMBLY,003,HVCapacitorZ,3.0476913661164375
275,20UPGM22601155,MODULE_ASSEMBLY,003,ConnectorZ,2.6491055344150753
276,20UPGM22601157,MODULE_ASSEMBLY,001,JigZ,7.2403460000000015
277,20UPGM22601157,MODULE_ASSEMBLY,001,Pickup1Z,1.3294143602500197
278,20UPGM22601157,MODULE_ASSEMBLY,001,Pickup2Z,1.3374501562562124
279,20UPGM22601157,MODULE_ASSEMBLY,001,Pickup3Z,1.335911888857307
280,20UPGM22601157,MODULE_ASSEMBLY,001,Pickup4Z,1.3349619960624088
281,20UPGM22601157,MODULE_ASSEMBLY,001,PickupZ,1.334434600356487
282,20UPGM22601157,MODULE_ASSEMBLY,001,HVCapacitorZ,3.068554841803203
283,20UPGM22601157,MODULE_ASSEMBLY,001,ConnectorZ,2.671790328573026
284,20UPGM22601158,MODULE_ASSEMBLY,003,JigZ,7.240646000000002
285,20UPGM22601158,MODULE_ASSEMBLY,003,Pickup1Z,1.335303338475684
286,20UPGM22601158,MODULE_ASSEMBLY,003,Pickup2Z,1.3334095825838344
287,20UPGM22601158,MODULE_ASSEMBLY,003,Pickup3Z,1.3374112545627697
288,20UPGM22601158,MODULE_ASSEMBLY,003,Pickup4Z,1.341771701484388
289,20UPGM22601158,MODULE_ASSEMBLY,003,PickupZ,1.3369739692766691
290,20UPGM22601158,MODULE_ASSEMBLY,003,HVCapacitorZ,3.0083900267128234
291,20UPGM22601158,MODULE_ASSEMBLY,003,ConnectorZ,2.6664094772386293
292,20UPGM22601159,MODULE_ASSEMBLY,001,JigZ,7.2410960000000015
293,20UPGM22601159,MODULE_ASSEMBLY,001,Pickup1Z,1.338568764186885
294,20UPGM22601159,MODULE_ASSEMBLY,001,Pickup2Z,1.3375703610600107
295,20UPGM22601159,MODULE_ASSEMBLY,001,Pickup3Z,1.3400423193749762
