,serial_number,qc_stage,scan_num,scan_z,tags,image_path,delta_x,delta_y,margin
36,20UPGM22601071,MODULE_ASSEMBLY,001,7.9935959999999975,AsicFmarkBL,/nas/PreProduction/Module/20UPGM22601071/ASSEMBLY/Module_20UPGM22601071_ASSEMBLY_PreProduction_Size_Front/Img32903.jpg,-0.2281499999999994,0.058499999999998664,0.2355306190286086
37,20UPGM22601070,MODULE_ASSEMBLY,001,7.993796000000002,AsicFmarkBL,/nas/PreProduction/Module/20UPGM22601070/ASSEMBLY/Module_20UPGM22601070_ASSEMBLY_PreProduction_Size_Front/Img32415.jpg,-0.2223000000000006,0.0779999999999994,0.2355871176444081
38,20UPGM22601031,MODULE_ASSEMBLY,001,7.997796000000002,AsicFmarkBL,/nas/PreProduction/Module/20UPGM22601031/ASSEMBLY/Module_20UPGM22601031_ASSEMBLY_PreProduction_Size_Front/Img13783.jpg,-0.09750000000000014,0.12480000000000047,0.1583707359331267
39,20UPGM22101021,MODULE_ASSEMBLY,001,7.997796000000002,AsicFmarkBL,/nas/PreProduction/Module/20UPGM22601021/ASSEMBLY/Module_20UPGM22601021_ASSEMBLY_size/Img8867.jpg,-0.09165000000000134,0.0721500000000006,0.11664195214415925
40,20UPGM22601034,MODULE_ASSEMBLY,002,7.999095999999998,AsicFmarkBL,/nas/PreProduction/Module/20UPGM22601034/ASSEMBLY/Module_20UPGM22601034_ASSEMBLY_PreProduction_Size_Front_1/Img36122.jpg,-0.26129999999999853,0.13064999999999927,0.2921422812603459
41,20UPGM22601053,MODULE_ASSEMBLY,002,8.000496,AsicFmarkBL,/nas/PreProduction/Module/20UPGM22601053/ASSEMBLY/Module_20UPGM22601053_ASSEMBLY_PreProduction_Size_Front_1/Img23399.jpg,-0.17549999999999955,0.08579999999999899,0.19535068466734298
42,20UPGM22601067,MODULE_ASSEMBLY,001,7.9935959999999975,AsicFmarkBL,/nas/PreProduction/Module/20UPGM22601067/ASSEMBLY/Module_20UPGM22601067_ASSEMBLY_PreProduction_Size_Front/Img29635.jpg,-0.21450000000000102,0.11700000000000088,0.24433429967976383
43,20UPGM22601069,MODULE_ASSEMBLY,005,7.998095999999998,AsicFmarkBL,/nas/PreProduction/Module/20UPGM22601069/ASSEMBLY/Module_20UPGM22601069_ASSEMBLY_PreProduction_Size_Front_2/Img32199.jpg,-0.2281499999999994,0.08579999999999899,0.2437499999999991
44,20UPGM22601063,MODULE_ASSEMBLY,006,8.002796000000002,AsicFmarkBL,/nas/PreProduction/Module/20UPGM22601063/ASSEMBLY/Module_20UPGM22601063_ASSEMBLY_PreProduction_Size_Front_1/Img26419.jpg,-0.25349999999999895,0.08579999999999899,0.2676264000430438
45,20UPGM22601048,MODULE_ASSEMBLY,004,8.003696000000003,AsicFmarkBL,/nas/PreProduction/Module/20UPGM22601048/ASSEMBLY/Module_20UPGM22601048_ASSEMBLY_PreProduction_Size_Front/Img20188.jpg,-0.16965000000000074,0.0721500000000006,0.1843549429768574
46,20UPGM22601055,MODULE_ASSEMBLY,001,8.000896000000001,AsicFmarkBL,/nas/PreProduction/Module/20UPGM22601055/ASSEMBLY/Module_20UPGM22601055_ASSEMBLY_PreProduction_Size_Front/Img23526.jpg,-0.18329999999999913,0.03900000000000148,0.18740301491704928
47,20UPGM22601066,MODULE_ASSEMBLY,001,7.994495999999999,AsicFmarkBL,/nas/PreProduction/Module/20UPGM22601066/ASSEMBLY/Module_20UPGM22601066_ASSEMBLY_PreProduction_Size_Front/Img29457.jpg,,,
